,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC
,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
Date/Time,WindDir,WindSp,Max WindSp,AirTemp,RH,BP,DailyRain,Rain Duration,RainInten,RainInten
m/d/y,Degree,mph,mph,F,%,inHg,in,sec,in/h,in/h
7/12/2011 14:10,288,9.1,11,76.6,87,29,0,56140,0,0
7/12/2011 14:20,241,14.1,16,76.8,86,29,0,56140,0,0
7/12/2011 14:30,284,10.8,12.8,76.8,86,29,0,56140,0,0
7/12/2011 14:40,283,7.4,8,76.6,87,29,0,56140,0,0
7/12/2011 14:50,250,6.1,7.6,76.2,88,29,0,56140,0,0
7/12/2011 15:00,284,10.3,12.8,76.2,88,29,0,56140,0,0
7/12/2011 15:10,280,9.5,10.6,76.2,88,29,0,56140,0,0
7/12/2011 15:20,242,8.8,9.8,76.1,88,29,0,56140,0,0
7/12/2011 15:30,253,8.7,9.4,76.2,88,29,0,56140,0,0
7/12/2011 15:40,238,9.4,10.4,76.2,87,29,0,56140,0,0
7/12/2011 15:50,276,5.9,8.3,76.4,87,29,0,56140,0,0
7/12/2011 16:00,236,3.6,5.3,76.6,86,29,0,56140,0,0
7/12/2011 16:10,229,4.7,6,76.2,87,29,0,56140,0,0
7/12/2011 16:20,271,7.3,8.8,76.6,85,29,0,56140,0,0
7/12/2011 16:30,263,6.6,9.5,76.4,86,29,0,56140,0,0
7/12/2011 16:40,253,11.4,13.1,76.4,85,29,0,56140,0,0
7/12/2011 16:50,253,14.4,15.1,76.4,85,29,0,56140,0,0
7/12/2011 17:00,266,12.5,14.6,76.4,85,29,0,56140,0,0
7/12/2011 17:10,287,7.1,7.9,76.4,84,29.1,0,56140,0,0
7/12/2011 17:20,250,8.5,10.4,76.6,84,29.1,0,56140,0,0
7/12/2011 17:30,279,7.1,8.7,76.6,82,29.1,0,56140,0,0
7/12/2011 17:40,244,9.1,10.3,76.8,80,29.1,0,56140,0,0
7/12/2011 17:50,239,5.8,6.4,76.8,78,29.1,0,56140,0,0
7/12/2011 18:00,231,5.4,6.8,76.8,77,29.1,0,56140,0,0
7/12/2011 18:10,241,4.2,5,76.6,77,29.1,0,56140,0,0
7/12/2011 18:20,214,7.1,7.6,76.6,76,29.1,0,56140,0,0
7/12/2011 18:30,218,7.8,8.6,76.6,76,29.1,0,56140,0,0
7/12/2011 18:40,239,7,7.9,76.4,77,29.1,0,56140,0,0
7/12/2011 18:50,214,5.9,7.2,76.4,77,29.1,0,56140,0,0
7/12/2011 19:00,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
7/12/2011 19:10,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
7/12/2011 19:20,235,6.9,8.2,76.2,78,29.1,0,56140,0,0
7/12/2011 19:30,237,7.5,8,76.2,78,29.1,0,56140,0,0
7/12/2011 19:40,237,5.6,6.4,76.2,78,29.1,0,56140,0,0
7/12/2011 19:50,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
7/12/2011 20:00,275,3.5,4.1,76.1,79,29.1,0,56140,0,0
7/12/2011 20:10,222,6.1,7.8,75.9,80,29.1,0,56140,0,0
7/12/2011 20:20,254,4.5,5.2,75.7,83,29.1,0,56140,0,0
7/12/2011 20:30,274,7.9,9.6,75.2,86,29.1,0,56140,0,0
7/12/2011 20:40,283,7,7.9,74.8,86,29.1,0,56140,0,0
7/12/2011 20:50,287,4.8,5.3,74.6,90,29.1,0,56140,0,0
7/12/2011 21:00,177,1.4,2,74.3,87,29.1,0,56140,0,0
7/12/2011 21:10,348,12.2,13.6,75.3,77,29.1,0,56140,0,0
7/12/2011 21:20,2,9.3,11.9,75,78,29.1,0,56140,0,0
7/12/2011 21:30,8,11,12.1,74.8,72,29.1,0,56140,0,0
7/12/2011 21:40,350,3.3,4.8,74.6,70,29.1,0,56140,0,0
7/12/2011 21:50,0,9.7,11.4,74.6,66,29.1,0,56140,0,0
7/12/2011 22:00,19,6.9,9.6,74.6,62,29.1,0,56140,0,0
7/12/2011 22:10,22,3.8,4.5,74.3,63,29.1,0,56140,0,0
7/12/2011 22:20,20,6,7.2,73.9,64,29.1,0,56140,0,0
7/12/2011 22:30,88,5.8,6.9,73.5,65,29.1,0,56140,0,0
7/12/2011 22:40,59,2.1,2.9,73.4,64,29.1,0,56140,0,0
7/12/2011 22:50,53,6.9,8.2,73.2,61,29.1,0,56140,0,0
7/12/2011 23:00,319,4.4,5.6,73,60,29.1,0,56140,0,0
7/12/2011 23:10,45,6.9,7.6,72.6,62,29.1,0,56140,0,0
7/12/2011 23:20,358,7.3,9.1,72.5,61,29.1,0,56140,0,0
7/12/2011 23:30,5,9.3,10.5,72.3,61,29.1,0,56140,0,0
7/12/2011 23:40,11,5.6,7.6,71.9,61,29.1,0,56140,0,0
7/12/2011 23:50,22,7.3,7.7,71.9,61,29.1,0,56140,0,0
7/13/2011 0:00,18,6.3,6.9,71.7,62,29.1,0,56190,0,0
7/13/2011 0:10,43,5.4,6.1,71.6,62,29.1,0,56190,0,0
7/13/2011 0:20,27,4.7,5.3,71.4,61,29.1,0,56190,0,0
7/13/2011 0:30,20,8.8,10,71.6,59,29.1,0,56190,0,0
7/13/2011 0:40,26,2.6,3.2,71.4,60,29.1,0,56190,0,0
7/13/2011 0:50,353,6.8,7.6,71.4,57,29.1,0,56190,0,0
7/13/2011 1:00,357,6.7,7.4,71.6,57,29.1,0,56190,0,0
7/13/2011 1:10,342,5.8,6.4,71.4,61,29.1,0,56190,0,0
7/13/2011 1:20,353,9.1,10.1,71.2,60,29.1,0,56190,0,0
7/13/2011 1:30,321,10.3,10.9,70.8,60,29.1,0,56190,0,0
7/13/2011 1:40,347,4.7,5.8,70.7,61,29.1,0,56190,0,0
7/13/2011 1:50,321,6.8,7.4,70.7,62,29.1,0,56190,0,0
7/13/2011 2:00,329,8.4,9.4,70.3,60,29.1,0,56200,0,0
7/13/2011 2:10,0,4.6,5.4,69.9,63,29.1,0,56200,0,0
7/13/2011 2:20,322,5.4,6.1,69.6,64,29.1,0,56230,0,0
7/13/2011 2:30,291,9.8,10.5,69,62,29.1,0,56520,0,0
7/13/2011 2:40,319,5.4,6.3,69,64,29.1,0,56580,0,0
7/13/2011 2:50,321,5.8,7,68.9,66,29.1,0,56580,0,0
7/13/2011 3:00,305,10.1,10.5,68.9,58,29.1,0,56670,0,0
7/13/2011 3:10,298,9.7,10.5,68.9,65,29.1,0,56670,0,0
7/13/2011 3:20,299,11,11.4,69,58,29.1,0,56670,0,0
7/13/2011 3:30,286,10.1,11.4,69,63,29.1,0,56670,0,0
7/13/2011 3:40,275,13.1,13.7,68.9,62,29.1,0,56670,0,0
7/13/2011 3:50,285,10.1,10.7,68.9,65,29.1,0,56670,0,0
7/13/2011 4:00,309,14,14.9,68.7,65,29.1,0,56670,0,0
7/13/2011 4:10,313,15.5,16.7,68.3,66,29.1,0,56670,0,0
7/13/2011 4:20,332,13,15.9,68,70,29.1,0,56670,0,0
7/13/2011 4:30,319,12.3,14.3,67.6,70,29.1,0,56670,0,0
7/13/2011 4:40,314,15,15.6,67.2,74,29.1,0,56670,0,0
7/13/2011 4:50,330,14.8,15.8,67.2,74,29.1,0,56670,0,0
7/13/2011 5:00,308,8.7,10.1,67.2,73,29.1,0,56670,0,0
7/13/2011 5:10,306,8.4,9.7,67.2,75,29.1,0,56670,0,0
7/13/2011 5:20,302,14.3,15.3,67.1,74,29.1,0,56670,0,0
7/13/2011 5:30,328,10.2,11.7,66.9,75,29.1,0,56670,0,0
7/13/2011 5:40,292,12.7,13.6,66.9,76,29.1,0,56670,0,0
7/13/2011 5:50,329,10.7,12.3,66.5,78,29.1,0,56670,0,0
7/13/2011 6:00,340,7.2,8,66.5,77,29.1,0,56670,0,0
7/13/2011 6:10,322,8.6,9.9,66.3,78,29.1,0,56670,0,0
7/13/2011 6:20,314,13.5,15,66.5,77,29.1,0,56670,0,0
7/13/2011 6:30,336,9.2,10.5,66.5,77,29.1,0,56670,0,0
7/13/2011 6:40,302,13.6,14.9,66.3,79,29.1,0,56670,0,0
7/13/2011 6:50,336,14.6,15.2,66.5,78,29.1,0,56670,0,0
7/13/2011 7:00,336,10.7,11.9,66.3,77,29.1,0,56670,0,0
7/13/2011 7:10,292,8.5,9.5,66.5,78,29.1,0,56670,0,0
7/13/2011 7:20,308,9.1,9.7,66.5,77,29.1,0,56670,0,0
7/13/2011 7:30,311,8.2,10.5,66.7,77,29.1,0,56670,0,0
7/13/2011 7:40,316,10.3,11,67.1,76,29.1,0,56670,0,0
7/13/2011 7:50,315,9.3,10.3,67.1,76,29.1,0,56670,0,0
7/13/2011 8:00,302,11.4,12.6,68,74,29.1,0,56670,0,0
7/13/2011 8:10,317,7.7,9.3,67.6,76,29.1,0,56670,0,0
7/13/2011 8:20,330,9.1,10,67.6,75,29.1,0,56670,0,0
7/13/2011 8:30,340,6.5,7.9,67.6,76,29.1,0,56670,0,0
7/13/2011 8:40,299,10.4,11,67.8,75,29.1,0,56670,0,0
7/13/2011 8:50,320,6.1,6.9,68.1,73,29.1,0,56670,0,0
7/13/2011 9:00,293,8.5,9.4,68.7,73,29.1,0,56670,0,0
7/13/2011 9:10,316,9.6,10.7,68.7,72,29.1,0,56670,0,0
7/13/2011 9:20,296,6.3,7.5,68.7,74,29.1,0,56670,0,0
7/13/2011 9:30,286,12.1,13,69,73,29.2,0,56670,0,0
7/13/2011 9:40,305,6.1,6.6,69,74,29.2,0,56670,0,0
7/13/2011 9:50,310,6.9,8,69.4,71,29.2,0,56670,0,0
7/13/2011 10:00,296,9.1,9.4,69.4,70,29.2,0,56670,0,0
7/13/2011 10:10,316,5.4,6.1,69.4,70,29.2,0,56670,0,0
7/13/2011 10:20,312,4,5.5,69.9,70,29.2,0,56670,0,0
7/13/2011 10:30,322,5.8,7.3,70.5,69,29.2,0,56670,0,0
7/13/2011 10:40,303,5.4,6.2,70.1,69,29.2,0,56670,0,0
7/13/2011 10:50,305,4.8,5.4,70.3,69,29.2,0,56670,0,0
7/13/2011 11:00,279,10.9,11.4,70.1,69,29.2,0,56670,0,0
7/13/2011 11:10,290,12.1,12.3,70.1,70,29.2,0,56670,0,0
7/13/2011 11:20,300,10.8,12.1,70.3,70,29.2,0,56670,0,0
7/13/2011 11:30,261,5.9,7.2,70.8,68,29.2,0,56670,0,0
7/13/2011 11:40,291,11.8,12.5,71.6,67,29.2,0,56670,0,0
7/13/2011 11:50,284,9.7,10.2,72.1,66,29.2,0,56670,0,0
7/13/2011 12:00,280,10.6,10.8,71.7,67,29.2,0,56670,0,0
7/13/2011 12:10,276,8.6,9.7,72.5,68,29.2,0,56670,0,0
7/13/2011 12:20,280,12.5,14.8,72.8,67,29.2,0,56670,0,0
7/13/2011 12:30,233,8.9,10.4,73,66,29.2,0,56670,0,0
7/13/2011 12:40,268,9,9.8,73.5,66,29.2,0,56670,0,0
7/13/2011 12:50,248,6.5,7.9,73.5,66,29.2,0,56670,0,0
7/13/2011 13:00,277,9.9,10.6,74.4,66,29.2,0,56670,0,0
7/13/2011 13:10,278,9,10.2,74.3,65,29.2,0,56670,0,0
7/13/2011 13:20,285,8,8.6,74.8,61,29.2,0,56670,0,0
7/13/2011 13:30,326,11,12.1,74.6,60,29.2,0,56670,0,0
7/13/2011 13:40,339,13.5,15.6,74.8,59,29.2,0,56670,0,0
7/13/2011 13:50,326,15.9,20,75,58,29.2,0,56670,0,0
7/13/2011 14:00,316,14.6,15.3,74.6,60,29.2,0,56670,0,0
7/13/2011 14:10,316,15.5,18,74.6,58,29.2,0,56670,0,0
7/13/2011 14:20,326,15.6,16.5,74.8,60,29.2,0,56670,0,0
7/13/2011 14:30,304,17.4,19.1,74.4,62,29.2,0,56670,0,0
7/13/2011 14:40,322,16.7,18.9,74.4,63,29.2,0,56670,0,0
7/13/2011 14:50,323,10.9,13.4,74.3,61,29.2,0,56670,0,0
7/13/2011 15:00,307,16,16.5,74.4,64,29.2,0,56670,0,0
7/13/2011 15:10,319,12,13.1,73.7,65,29.2,0,56670,0,0
7/13/2011 15:20,298,17.8,20.3,74.3,62,29.2,0,56670,0,0
7/13/2011 15:30,313,15.6,17.1,73.7,64,29.2,0,56670,0,0
7/13/2011 15:40,313,13.4,14.7,73.9,62,29.2,0,56670,0,0
7/13/2011 15:50,332,8.4,9.5,73.7,68,29.2,0,56670,0,0
7/13/2011 16:00,323,15.1,15.9,73.7,66,29.2,0,56670,0,0
7/13/2011 16:10,327,8,9.6,74.1,62,29.2,0,56670,0,0
7/13/2011 16:20,329,9.9,10.7,74.3,63,29.2,0,56670,0,0
7/13/2011 16:30,357,6.4,7.8,74.3,65,29.2,0,56670,0,0
7/13/2011 16:40,313,7.2,8.2,74.3,66,29.2,0,56670,0,0
7/13/2011 16:50,3,8.4,9.3,73.9,66,29.2,0,56670,0,0
7/13/2011 17:00,20,2.2,3.6,73.7,64,29.2,0,56670,0,0
7/13/2011 17:10,57,3.8,4.5,73.5,61,29.2,0,56670,0,0
7/13/2011 17:20,46,2.9,3.7,73.9,57,29.2,0,56670,0,0
7/13/2011 17:30,117,3.2,4.3,73.5,58,29.2,0,56670,0,0
7/13/2011 17:40,101,9.3,12.1,73.5,58,29.2,0,56670,0,0
7/13/2011 17:50,329,1.4,3.4,73.4,58,29.2,0,56670,0,0
7/13/2011 18:00,79,9.4,10.9,73.2,59,29.2,0,56670,0,0
7/13/2011 18:10,57,3.2,4.6,73.2,59,29.2,0,56670,0,0
7/13/2011 18:20,24,7.8,9.4,73,56,29.2,0,56670,0,0
7/13/2011 18:30,84,5.6,6.2,73,56,29.2,0,56670,0,0
7/13/2011 18:40,96,4.1,5.4,72.8,57,29.2,0,56670,0,0
7/13/2011 18:50,0,5.9,8.7,72.8,57,29.2,0,56670,0,0
7/13/2011 19:00,79,10.5,11.4,72.6,56,29.2,0,56670,0,0
7/13/2011 19:10,52,10.1,12,72.5,56,29.2,0,56670,0,0
7/13/2011 19:20,83,6.3,7.6,72.5,53,29.2,0,56670,0,0
7/13/2011 19:30,121,3.6,5.6,72.5,53,29.2,0,56670,0,0
7/13/2011 19:40,88,5,6,72.1,55,29.2,0,56670,0,0
7/13/2011 19:50,121,10.9,12.6,72.1,54,29.2,0,56670,0,0
7/13/2011 20:00,32,3.8,5.6,71.9,54,29.2,0,56670,0,0
7/13/2011 20:10,89,4,4.9,71.7,55,29.2,0,56670,0,0
7/13/2011 20:20,77,9.2,10.2,71.6,57,29.2,0,56670,0,0
7/13/2011 20:30,47,8.3,9.2,71.4,58,29.2,0,56670,0,0
7/13/2011 20:40,8,6.5,9.1,71,60,29.2,0,56670,0,0
7/13/2011 20:50,58,9.1,11.1,70.8,58,29.2,0,56670,0,0
7/13/2011 21:00,80,8.9,11,70.7,58,29.2,0,56670,0,0
7/13/2011 21:10,58,16.5,18.7,70.5,58,29.2,0,56670,0,0
7/13/2011 21:20,107,2.1,8.6,70.3,59,29.2,0,56670,0,0
7/13/2011 21:30,60,5.2,6.4,70.1,59,29.2,0,56670,0,0
7/13/2011 21:40,81,7.9,8.8,69.9,60,29.2,0,56670,0,0
7/13/2011 21:50,148,2.3,4,69.9,59,29.2,0,56670,0,0
7/13/2011 22:00,45,11,12.7,69.8,60,29.2,0,56670,0,0
7/13/2011 22:10,42,11.1,11.8,69.8,61,29.2,0,56670,0,0
7/13/2011 22:20,175,3.4,6,69.6,62,29.2,0,56670,0,0
7/13/2011 22:30,136,2.7,3.4,69.4,62,29.2,0,56670,0,0
7/13/2011 22:40,95,5,6.1,69.2,62,29.2,0,56670,0,0
7/13/2011 22:50,115,1.7,2.2,69,63,29.2,0,56670,0,0
7/13/2011 23:00,96,8.3,9.5,69,63,29.2,0,56670,0,0
7/13/2011 23:10,61,6.8,7.8,68.9,64,29.2,0,56670,0,0
7/13/2011 23:20,153,2.7,3.4,68,64,29.2,0,56670,0,0
7/13/2011 23:30,133,2.9,3.2,67.2,65,29.2,0,56670,0,0
7/13/2011 23:40,129,2.7,3.1,66.7,66,29.2,0,56670,0,0
7/13/2011 23:50,108,3.7,3.9,66.7,66,29.2,0,56670,0,0
7/14/2011 0:00,150,4.5,5.8,65.4,68,29.2,0,56670,0,0
7/14/2011 0:10,148,6.3,6.9,64.7,70,29.3,0,56670,0,0
7/14/2011 0:20,146,5.4,6,64.7,70,29.3,0,56670,0,0
7/14/2011 0:30,134,4.9,5.2,64.5,71,29.3,0,56670,0,0
7/14/2011 0:40,134,5.2,5.4,64.4,71,29.3,0,56670,0,0
7/14/2011 0:50,124,5.7,5.9,64.4,71,29.3,0,56670,0,0
7/14/2011 1:00,125,5.2,5.5,64,72,29.3,0,56670,0,0
7/14/2011 1:10,123,5.7,6.1,63.8,72,29.3,0,56670,0,0
7/14/2011 1:20,122,5.1,5.3,63.6,73,29.3,0,56670,0,0
7/14/2011 1:30,140,3.5,3.8,63.5,74,29.3,0,56670,0,0
7/14/2011 1:40,150,5.5,6,63.3,75,29.3,0,56670,0,0
7/14/2011 1:50,142,5.4,5.8,62.7,76,29.3,0,56670,0,0
7/14/2011 2:00,142,6.9,7.3,62.9,76,29.3,0,56670,0,0
7/14/2011 2:10,138,5.1,5.8,62.7,77,29.3,0,56670,0,0
7/14/2011 2:20,125,4.4,4.7,62.7,77,29.3,0,56670,0,0
7/14/2011 2:30,123,6.5,6.9,62.9,76,29.3,0,56670,0,0
7/14/2011 2:40,129,5.3,5.7,62.7,77,29.3,0,56670,0,0
7/14/2011 2:50,131,6.3,6.8,62.7,77,29.3,0,56670,0,0
7/14/2011 3:00,130,6.3,6.8,62.9,77,29.3,0,56670,0,0
7/14/2011 3:10,119,6.5,6.8,63.1,77,29.3,0,56670,0,0
7/14/2011 3:20,123,7.4,8.4,62.9,78,29.3,0,56670,0,0
7/14/2011 3:30,131,7.1,7.4,62.9,78,29.3,0,56670,0,0
7/14/2011 3:40,147,6.3,7,62.9,78,29.3,0,56670,0,0
7/14/2011 3:50,139,4.9,5.4,63.5,78,29.3,0,56670,0,0
7/14/2011 4:00,127,5.2,5.5,64,77,29.3,0,56670,0,0
7/14/2011 4:10,125,5.6,6.4,64.7,76,29.3,0,56670,0,0
7/14/2011 4:20,119,5.7,6.3,65.3,75,29.3,0,56670,0,0
7/14/2011 4:30,102,4.9,5.5,65.8,75,29.3,0,56670,0,0
7/14/2011 4:40,107,4.5,4.7,66.3,74,29.3,0,56670,0,0
7/14/2011 4:50,95,8.7,9.4,66.9,73,29.3,0,56670,0,0
7/14/2011 5:00,100,4.7,5.4,67.4,73,29.3,0,56670,0,0
7/14/2011 5:10,84,9.9,10.3,68.1,72,29.3,0,56670,0,0
7/14/2011 5:20,63,6.7,7.6,68.3,73,29.3,0,56670,0,0
7/14/2011 5:30,85,10,11.1,68.5,72,29.3,0,56670,0,0
7/14/2011 5:40,102,6.2,7.8,68.9,71,29.3,0,56670,0,0
7/14/2011 5:50,62,5.1,6.9,69.2,71,29.3,0,56670,0,0
7/14/2011 6:00,55,2.3,3.8,69.2,73,29.3,0,56670,0,0
7/14/2011 6:10,68,9.5,10.1,69.6,70,29.3,0,56670,0,0
7/14/2011 6:20,65,7.9,9.4,69.8,68,29.3,0,56670,0,0
7/14/2011 6:30,97,3.3,4.1,70.3,65,29.3,0,56670,0,0
7/14/2011 6:40,47,10.4,11.5,70.7,65,29.3,0,56670,0,0
7/14/2011 6:50,62,6.2,6.8,70.7,66,29.3,0,56670,0,0
7/14/2011 7:00,60,10.3,11.5,70.7,65,29.3,0,56670,0,0
7/14/2011 7:10,322,6,11.7,70.5,66,29.3,0,56670,0,0
7/14/2011 7:20,91,4.9,6.8,71,66,29.3,0,56670,0,0
7/14/2011 7:30,88,3.4,4.1,71.2,65,29.3,0,56670,0,0
7/14/2011 7:40,61,7.8,9.1,71.4,61,29.3,0,56670,0,0
7/14/2011 7:50,52,12.5,15.6,71.4,61,29.3,0,56670,0,0
7/14/2011 8:00,77,8.7,10.4,71.6,63,29.3,0,56670,0,0
7/14/2011 8:10,53,10.4,11.3,71.9,62,29.3,0,56670,0,0
7/14/2011 8:20,75,7.1,8.2,72.3,62,29.3,0,56670,0,0
7/14/2011 8:30,54,6.6,7.5,72.5,63,29.3,0,56670,0,0
7/14/2011 8:40,57,9.2,10.6,71.9,63,29.3,0,56670,0,0
7/14/2011 8:50,99,5.8,6.5,72.6,61,29.3,0,56670,0,0
7/14/2011 9:00,33,6.2,8.1,72.8,59,29.3,0,56670,0,0
7/14/2011 9:10,60,7.9,9.7,72.5,60,29.3,0,56670,0,0
7/14/2011 9:20,76,8.3,10,72.3,61,29.3,0,56670,0,0
7/14/2011 9:30,27,11.9,13.4,72.1,62,29.3,0,56670,0,0
7/14/2011 9:40,82,7.4,7.7,73,59,29.3,0,56670,0,0
7/14/2011 9:50,27,13.1,15.2,73.2,59,29.3,0,56670,0,0
7/14/2011 10:00,350,7.5,9.5,72.6,60,29.3,0,56670,0,0
7/14/2011 10:10,49,5.2,6.8,73.2,60,29.3,0,56670,0,0
7/14/2011 10:20,36,7,8.9,72.8,58,29.3,0,56670,0,0
7/14/2011 10:30,46,7.6,8.8,73.2,55,29.3,0,56670,0,0
7/14/2011 10:40,59,7.9,8.9,73.9,56,29.3,0,56670,0,0
7/14/2011 10:50,98,4.3,4.9,73.7,56,29.3,0,56670,0,0
7/14/2011 11:00,44,7,8.5,74.1,50,29.3,0,56670,0,0
7/14/2011 11:10,36,12.5,14.2,73.4,53,29.3,0,56670,0,0
7/14/2011 11:20,344,4.7,5.7,73.7,48,29.3,0,56670,0,0
7/14/2011 11:30,8,11.7,12.8,73.9,51,29.3,0,56670,0,0
7/14/2011 11:40,348,6.8,9.2,74.3,50,29.3,0,56670,0,0
7/14/2011 11:50,45,4.3,5.2,73.9,51,29.3,0,56670,0,0
7/14/2011 12:00,33,6.4,6.9,74.1,51,29.3,0,56670,0,0
7/14/2011 12:10,23,11.7,13.7,74.3,51,29.3,0,56670,0,0
7/14/2011 12:20,24,7.6,8.8,74.3,50,29.3,0,56670,0,0
7/14/2011 12:30,81,12,13.1,73.9,49,29.2,0,56670,0,0
7/14/2011 12:40,73,5.3,7,74.1,50,29.2,0,56670,0,0
7/14/2011 12:50,307,1.5,2.2,74.8,49,29.2,0,56670,0,0
7/14/2011 13:00,48,4.7,6.6,74.8,50,29.2,0,56670,0,0
7/14/2011 13:10,44,8.7,11,74.4,50,29.2,0,56670,0,0
7/14/2011 13:20,85,12.5,13.2,74.6,51,29.2,0,56670,0,0
7/14/2011 13:30,57,4.4,7.2,74.3,51,29.2,0,56670,0,0
7/14/2011 13:40,66,11.5,13,74.3,52,29.2,0,56670,0,0
7/14/2011 13:50,64,4.9,6.7,74.8,54,29.2,0,56670,0,0
7/14/2011 14:00,68,3.9,5.1,74.3,54,29.2,0,56670,0,0
7/14/2011 14:10,59,2.4,3.6,74.8,54,29.2,0,56670,0,0
7/14/2011 14:20,46,5,6.3,74.8,52,29.2,0,56670,0,0
7/14/2011 14:30,38,4.4,7.1,74.8,51,29.2,0,56670,0,0
7/14/2011 14:40,76,4.4,6.6,74.8,53,29.2,0,56670,0,0
7/14/2011 14:50,73,8.5,9.3,75,50,29.2,0,56670,0,0
7/14/2011 15:00,93,6.1,7.2,74.6,53,29.2,0,56670,0,0
7/14/2011 15:10,66,4.2,5.1,74.1,53,29.2,0,56670,0,0
7/14/2011 15:20,71,8,9.3,74.1,53,29.2,0,56670,0,0
7/14/2011 15:30,74,5.1,6.1,73.9,56,29.2,0,56670,0,0
7/14/2011 15:40,102,3.4,4.5,73.9,56,29.2,0,56670,0,0
7/14/2011 15:50,317,1.8,2.3,73.5,58,29.2,0,56670,0,0
7/14/2011 16:00,66,10.7,12.8,73.5,58,29.2,0,56670,0,0
7/14/2011 16:10,21,8.4,8.9,73.4,60,29.2,0,56670,0,0
7/14/2011 16:20,26,2.4,2.9,73,62,29.2,0,56670,0,0
7/14/2011 16:30,58,2.1,3,73,62,29.2,0,56670,0,0
7/14/2011 16:40,64,3.9,4.7,72.8,61,29.2,0,56670,0,0
7/14/2011 16:50,57,9.1,10,72.6,60,29.2,0,56670,0,0
7/14/2011 17:00,63,6,6.9,72.6,62,29.2,0,56670,0,0
7/14/2011 17:10,55,7.9,10.3,72.6,60,29.2,0,56670,0,0
7/14/2011 17:20,55,3.2,5.1,72.6,61,29.2,0,56670,0,0
7/14/2011 17:30,72,6.3,8.7,72.6,61,29.2,0,56670,0,0
7/14/2011 17:40,83,10.7,13.3,72.8,61,29.2,0,56670,0,0
7/14/2011 17:50,93,9.7,10.4,72.8,61,29.2,0,56670,0,0
7/14/2011 18:00,84,7.3,8.3,72.8,60,29.2,0,56670,0,0
7/14/2011 18:10,81,10.6,11.7,72.8,60,29.2,0,56670,0,0
7/14/2011 18:20,68,2.2,2.9,72.8,61,29.2,0,56670,0,0
7/14/2011 18:30,89,6.9,7.5,72.6,61,29.2,0,56670,0,0
7/14/2011 18:40,91,8,8.7,72.6,62,29.2,0,56670,0,0
7/14/2011 18:50,118,3.9,5.1,72.5,62,29.2,0,56670,0,0
7/14/2011 19:00,116,4.6,5.2,72.5,62,29.2,0,56670,0,0
7/14/2011 19:10,76,4.7,5.4,72.3,62,29.2,0,56670,0,0
7/14/2011 19:20,116,3.5,3.9,72.3,61,29.2,0,56670,0,0
7/14/2011 19:30,99,7.4,8.9,72.1,62,29.2,0,56670,0,0
7/14/2011 19:40,88,4.5,6.3,71.9,62,29.2,0,56670,0,0
7/14/2011 19:50,83,3.2,4.4,71.6,62,29.2,0,56670,0,0
7/14/2011 20:00,109,5.5,6.4,71.7,61,29.2,0,56670,0,0
7/14/2011 20:10,76,10.5,11.6,71.6,60,29.2,0,56670,0,0
7/14/2011 20:20,105,6.8,8.9,71.4,60,29.2,0,56670,0,0
7/14/2011 20:30,87,6,6.9,71.2,59,29.2,0,56670,0,0
7/14/2011 20:40,107,6.5,7.6,71,58,29.2,0,56670,0,0
7/14/2011 20:50,92,8.3,8.7,70.8,57,29.2,0,56670,0,0
7/14/2011 21:00,91,6.2,7.1,70.8,56,29.2,0,56670,0,0
7/14/2011 21:10,84,7.9,8.5,70.3,55,29.2,0,56670,0,0
7/14/2011 21:20,86,5.5,5.8,70.1,56,29.2,0,56670,0,0
7/14/2011 21:30,92,4.4,5.5,69.8,56,29.2,0,56670,0,0
7/14/2011 21:40,102,4.7,5.2,69.4,57,29.2,0,56670,0,0
7/14/2011 21:50,101,4.8,5.8,69.2,57,29.2,0,56670,0,0
7/14/2011 22:00,87,4.2,4.6,69,56,29.2,0,56670,0,0
7/14/2011 22:10,89,5.4,6,68.9,56,29.2,0,56670,0,0
7/14/2011 22:20,86,5.3,5.6,68.7,57,29.2,0,56670,0,0
7/14/2011 22:30,93,3.8,4,68.7,57,29.2,0,56670,0,0
7/14/2011 22:40,85,5.3,5.6,68.7,57,29.2,0,56670,0,0
7/14/2011 22:50,97,5.2,5.6,68.5,57,29.2,0,56670,0,0
7/14/2011 23:00,81,6.1,6.4,68.3,57,29.2,0,56670,0,0
7/14/2011 23:10,104,6.6,7.1,68.3,57,29.2,0,56670,0,0
7/14/2011 23:20,85,7.4,7.8,68.7,55,29.2,0,56670,0,0
7/14/2011 23:30,111,5.7,6.3,68.1,56,29.2,0,56670,0,0
7/14/2011 23:40,81,4.8,5.3,68,56,29.2,0,56670,0,0
7/14/2011 23:50,110,6.4,6.8,67.8,56,29.2,0,56670,0,0
