times,Units,parameter,value
2010-10-08 20:00:00,NTU+,Turb+,20.6
2010-10-08 20:00:00,mg/L,Dissolved_Oxygen,1.32
2010-10-08 20:00:00,ÂµS/cm,Sp Cond,5923.0
2010-10-08 20:30:00,ÂµS/cm,Sp Cond,5996.0
2010-10-08 20:30:00,mg/L,Dissolved_Oxygen,1.32
2010-10-08 20:30:00,F,Water_Temperature,69.65
2010-10-08 20:30:00,NTU+,Turb+,23.7
2010-10-08 20:30:00,V,Bat,13.8
2010-10-08 20:30:00,%,ODOSat,15.1
2010-10-08 21:00:00,mg/L,Dissolved_Oxygen,1.32
2010-10-08 21:00:00,%,ODOSat,15.1
2010-10-08 21:00:00,ÂµS/cm,Sp Cond,5968.0
2010-10-08 21:00:00,V,Bat,13.8
2010-10-08 21:00:00,NTU+,Turb+,25.07
2010-10-08 21:00:00,F,Water_Temperature,69.59
2010-10-08 21:30:00,ÂµS/cm,Sp Cond,5967.0
2010-10-08 21:30:00,mg/L,Dissolved_Oxygen,1.33
2010-10-08 21:30:00,%,ODOSat,15.2
2010-10-08 21:30:00,NTU+,Turb+,20.17
2010-10-08 21:30:00,V,Bat,13.7
2010-10-08 21:30:00,F,Water_Temperature,69.57
2010-10-08 22:00:00,NTU+,Turb+,27.0
2010-10-08 22:00:00,ÂµS/cm,Sp Cond,5954.0
2010-10-08 22:00:00,%,ODOSat,15.2
2010-10-08 22:00:00,V,Bat,13.7
2010-10-08 22:00:00,F,Water_Temperature,69.4
2010-10-08 22:00:00,mg/L,Dissolved_Oxygen,1.34
2010-10-08 22:30:00,F,Water_Temperature,69.29
2010-10-08 22:30:00,ÂµS/cm,Sp Cond,5955.0
2010-10-08 22:30:00,%,ODOSat,15.3
2010-10-08 22:30:00,NTU+,Turb+,23.97
2010-10-08 22:30:00,V,Bat,13.7
2010-10-08 22:30:00,mg/L,Dissolved_Oxygen,1.35
2010-10-08 23:00:00,F,Water_Temperature,69.23
2010-10-08 23:00:00,mg/L,Dissolved_Oxygen,1.35
2010-10-08 23:00:00,NTU+,Turb+,28.33
2010-10-08 23:00:00,%,ODOSat,15.4
2010-10-08 23:00:00,V,Bat,13.7
2010-10-08 23:00:00,ÂµS/cm,Sp Cond,5981.0
2010-10-08 23:30:00,ÂµS/cm,Sp Cond,5980.0
2010-10-08 23:30:00,NTU+,Turb+,28.3
2010-10-08 23:30:00,F,Water_Temperature,69.18
2010-10-08 23:30:00,V,Bat,13.7
2010-10-08 23:30:00,mg/L,Dissolved_Oxygen,1.35
2010-10-08 23:30:00,%,ODOSat,15.4
2010-10-09 00:00:00,ÂµS/cm,Sp Cond,5966.0
2010-10-09 00:00:00,V,Bat,13.7
2010-10-09 00:00:00,%,ODOSat,15.4
2010-10-09 00:00:00,NTU+,Turb+,26.13
2010-10-09 00:00:00,mg/L,Dissolved_Oxygen,1.36
2010-10-09 00:00:00,F,Water_Temperature,69.25
2010-10-09 00:30:00,%,ODOSat,15.4
2010-10-09 00:30:00,F,Water_Temperature,69.21
2010-10-09 00:30:00,NTU+,Turb+,35.07
2010-10-09 00:30:00,ÂµS/cm,Sp Cond,5959.0
2010-10-09 00:30:00,mg/L,Dissolved_Oxygen,1.36
2010-10-09 00:30:00,V,Bat,13.7
2010-10-09 01:00:00,mg/L,Dissolved_Oxygen,1.36
2010-10-09 01:00:00,%,ODOSat,15.5
2010-10-09 01:00:00,F,Water_Temperature,69.13
2010-10-09 01:00:00,V,Bat,13.7
2010-10-09 01:00:00,ÂµS/cm,Sp Cond,5962.0
2010-10-09 01:00:00,NTU+,Turb+,48.43
2010-10-09 01:30:00,NTU+,Turb+,55.1
2010-10-09 01:30:00,ÂµS/cm,Sp Cond,5964.0
2010-10-09 01:30:00,%,ODOSat,15.5
2010-10-09 01:30:00,V,Bat,13.7
2010-10-09 01:30:00,mg/L,Dissolved_Oxygen,1.36
2010-10-09 01:30:00,F,Water_Temperature,69.16
2010-10-09 02:00:00,ÂµS/cm,Sp Cond,5980.0
2010-10-09 02:00:00,%,ODOSat,15.5
2010-10-09 02:00:00,V,Bat,13.7
2010-10-09 02:00:00,F,Water_Temperature,68.99
2010-10-09 02:00:00,mg/L,Dissolved_Oxygen,1.36
2010-10-09 02:00:00,NTU+,Turb+,59.53
2010-10-09 02:30:00,NTU+,Turb+,53.73
2010-10-09 02:30:00,ÂµS/cm,Sp Cond,6071.0
2010-10-09 02:30:00,%,ODOSat,15.5
2010-10-09 02:30:00,F,Water_Temperature,69.0
2010-10-09 02:30:00,V,Bat,13.6
2010-10-09 02:30:00,mg/L,Dissolved_Oxygen,1.37
2010-10-09 03:00:00,ÂµS/cm,Sp Cond,6133.0
2010-10-09 03:00:00,%,ODOSat,15.5
2010-10-09 03:00:00,mg/L,Dissolved_Oxygen,1.37
2010-10-09 03:00:00,V,Bat,13.6
2010-10-09 03:00:00,F,Water_Temperature,68.81
2010-10-09 03:00:00,NTU+,Turb+,48.33
2010-10-09 03:30:00,mg/L,Dissolved_Oxygen,1.37
2010-10-09 03:30:00,F,Water_Temperature,68.63
2010-10-09 03:30:00,%,ODOSat,15.5
2010-10-09 03:30:00,ÂµS/cm,Sp Cond,6105.0
2010-10-09 03:30:00,V,Bat,13.6
2010-10-09 03:30:00,NTU+,Turb+,46.33
2010-10-09 04:00:00,%,ODOSat,15.4
2010-10-09 04:00:00,mg/L,Dissolved_Oxygen,1.37
2010-10-09 04:00:00,V,Bat,13.6
2010-10-09 04:00:00,F,Water_Temperature,68.57
2010-10-09 04:00:00,NTU+,Turb+,39.37
2010-10-09 04:00:00,ÂµS/cm,Sp Cond,6111.0
2010-10-09 04:30:00,%,ODOSat,15.4
2010-10-09 04:30:00,V,Bat,13.6
2010-10-09 04:30:00,F,Water_Temperature,68.41
2010-10-09 04:30:00,mg/L,Dissolved_Oxygen,1.37
2010-10-09 04:30:00,ÂµS/cm,Sp Cond,6136.0
2010-10-09 04:30:00,NTU+,Turb+,41.53
2010-10-09 05:00:00,V,Bat,13.6
2010-10-09 05:00:00,ÂµS/cm,Sp Cond,6093.0
2010-10-09 05:00:00,F,Water_Temperature,68.38
2010-10-09 05:00:00,NTU+,Turb+,38.53
2010-10-09 05:00:00,mg/L,Dissolved_Oxygen,1.37
2010-10-09 05:00:00,%,ODOSat,15.4
2010-10-09 05:30:00,V,Bat,13.6
2010-10-09 05:30:00,ÂµS/cm,Sp Cond,6084.0
2010-10-09 05:30:00,mg/L,Dissolved_Oxygen,1.37
2010-10-09 05:30:00,%,ODOSat,15.4
2010-10-09 05:30:00,F,Water_Temperature,68.25
2010-10-09 05:30:00,NTU+,Turb+,41.2
2010-10-09 06:00:00,ÂµS/cm,Sp Cond,6090.0
2010-10-09 06:00:00,%,ODOSat,15.5
2010-10-09 06:00:00,V,Bat,13.8
2010-10-09 06:00:00,F,Water_Temperature,68.17
2010-10-09 06:00:00,mg/L,Dissolved_Oxygen,1.38
2010-10-09 06:00:00,NTU+,Turb+,42.53
2010-10-09 06:30:00,NTU+,Turb+,43.7
2010-10-09 06:30:00,ÂµS/cm,Sp Cond,6095.0
2010-10-09 06:30:00,V,Bat,13.9
2010-10-09 06:30:00,%,ODOSat,15.5
2010-10-09 06:30:00,mg/L,Dissolved_Oxygen,1.38
2010-10-09 06:30:00,F,Water_Temperature,67.98
2010-10-09 07:00:00,%,ODOSat,15.5
2010-10-09 07:00:00,F,Water_Temperature,67.96
2010-10-09 07:00:00,mg/L,Dissolved_Oxygen,1.38
2010-10-09 07:00:00,NTU+,Turb+,41.7
2010-10-09 07:00:00,ÂµS/cm,Sp Cond,6096.0
2010-10-09 07:00:00,V,Bat,14.2
2010-10-09 07:30:00,F,Water_Temperature,67.92
2010-10-09 07:30:00,V,Bat,14.5
2010-10-09 07:30:00,NTU+,Turb+,42.93
2010-10-09 07:30:00,%,ODOSat,15.5
2010-10-09 07:30:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 07:30:00,ÂµS/cm,Sp Cond,6116.0
2010-10-09 08:00:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 08:00:00,%,ODOSat,15.5
2010-10-09 08:00:00,ÂµS/cm,Sp Cond,6117.0
2010-10-09 08:00:00,F,Water_Temperature,67.89
2010-10-09 08:00:00,NTU+,Turb+,42.73
2010-10-09 08:00:00,V,Bat,14.4
2010-10-09 08:30:00,ÂµS/cm,Sp Cond,6150.0
2010-10-09 08:30:00,mg/L,Dissolved_Oxygen,1.38
2010-10-09 08:30:00,F,Water_Temperature,67.93
2010-10-09 08:30:00,%,ODOSat,15.5
2010-10-09 08:30:00,V,Bat,14.4
2010-10-09 08:30:00,NTU+,Turb+,40.77
2010-10-09 09:00:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 09:00:00,F,Water_Temperature,67.87
2010-10-09 09:00:00,ÂµS/cm,Sp Cond,6155.0
2010-10-09 09:00:00,NTU+,Turb+,37.67
2010-10-09 09:00:00,%,ODOSat,15.5
2010-10-09 09:00:00,V,Bat,14.7
2010-10-09 09:30:00,ÂµS/cm,Sp Cond,6171.0
2010-10-09 09:30:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 09:30:00,NTU+,Turb+,41.9
2010-10-09 09:30:00,%,ODOSat,15.5
2010-10-09 09:30:00,F,Water_Temperature,67.84
2010-10-09 09:30:00,V,Bat,14.6
2010-10-09 10:00:00,V,Bat,14.7
2010-10-09 10:00:00,ÂµS/cm,Sp Cond,6165.0
2010-10-09 10:00:00,%,ODOSat,15.5
2010-10-09 10:00:00,F,Water_Temperature,67.79
2010-10-09 10:00:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 10:00:00,NTU+,Turb+,41.4
2010-10-09 10:30:00,ÂµS/cm,Sp Cond,6171.0
2010-10-09 10:30:00,F,Water_Temperature,67.66
2010-10-09 10:30:00,%,ODOSat,15.5
2010-10-09 10:30:00,NTU+,Turb+,42.83
2010-10-09 10:30:00,V,Bat,14.7
2010-10-09 10:30:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 11:00:00,V,Bat,14.8
2010-10-09 11:00:00,F,Water_Temperature,67.64
2010-10-09 11:00:00,%,ODOSat,15.5
2010-10-09 11:00:00,NTU+,Turb+,40.8
2010-10-09 11:00:00,ÂµS/cm,Sp Cond,6152.0
2010-10-09 11:00:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 11:30:00,%,ODOSat,15.5
2010-10-09 11:30:00,NTU+,Turb+,41.23
2010-10-09 11:30:00,V,Bat,14.7
2010-10-09 11:30:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 11:30:00,ÂµS/cm,Sp Cond,6143.0
2010-10-09 11:30:00,F,Water_Temperature,67.58
2010-10-09 12:00:00,NTU+,Turb+,42.67
2010-10-09 12:00:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 12:00:00,ÂµS/cm,Sp Cond,6145.0
2010-10-09 12:00:00,F,Water_Temperature,67.39
2010-10-09 12:00:00,%,ODOSat,15.5
2010-10-09 12:00:00,V,Bat,14.5
2010-10-09 12:30:00,ÂµS/cm,Sp Cond,6131.0
2010-10-09 12:30:00,F,Water_Temperature,67.35
2010-10-09 12:30:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 12:30:00,NTU+,Turb+,41.9
2010-10-09 12:30:00,V,Bat,14.5
2010-10-09 12:30:00,%,ODOSat,15.5
2010-10-09 13:00:00,V,Bat,14.5
2010-10-09 13:00:00,F,Water_Temperature,67.27
2010-10-09 13:00:00,ÂµS/cm,Sp Cond,6123.0
2010-10-09 13:00:00,%,ODOSat,15.5
2010-10-09 13:00:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 13:00:00,NTU+,Turb+,43.1
2010-10-09 13:30:00,ÂµS/cm,Sp Cond,6120.0
2010-10-09 13:30:00,V,Bat,14.5
2010-10-09 13:30:00,F,Water_Temperature,67.22
2010-10-09 13:30:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 13:30:00,%,ODOSat,15.5
2010-10-09 13:30:00,NTU+,Turb+,42.93
2010-10-09 14:00:00,ÂµS/cm,Sp Cond,6116.0
2010-10-09 14:00:00,F,Water_Temperature,67.1
2010-10-09 14:00:00,V,Bat,14.1
2010-10-09 14:00:00,NTU+,Turb+,44.0
2010-10-09 14:00:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 14:00:00,%,ODOSat,15.5
2010-10-09 14:30:00,NTU+,Turb+,43.03
2010-10-09 14:30:00,F,Water_Temperature,67.06
2010-10-09 14:30:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 14:30:00,%,ODOSat,15.5
2010-10-09 14:30:00,ÂµS/cm,Sp Cond,6107.0
2010-10-09 14:30:00,V,Bat,14.0
2010-10-09 15:00:00,mg/L,Dissolved_Oxygen,1.39
2010-10-09 15:00:00,ÂµS/cm,Sp Cond,6094.0
2010-10-09 15:00:00,F,Water_Temperature,66.95
2010-10-09 15:00:00,%,ODOSat,15.5
2010-10-09 15:00:00,V,Bat,13.8
2010-10-09 15:00:00,NTU+,Turb+,42.23
2010-10-09 15:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 15:30:00,ÂµS/cm,Sp Cond,6102.0
2010-10-09 15:30:00,%,ODOSat,15.5
2010-10-09 15:30:00,F,Water_Temperature,66.79
2010-10-09 15:30:00,V,Bat,13.8
2010-10-09 15:30:00,NTU+,Turb+,42.63
2010-10-09 16:00:00,ÂµS/cm,Sp Cond,6078.0
2010-10-09 16:00:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 16:00:00,V,Bat,13.8
2010-10-09 16:00:00,NTU+,Turb+,40.8
2010-10-09 16:00:00,%,ODOSat,15.5
2010-10-09 16:00:00,F,Water_Temperature,66.88
2010-10-09 16:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 16:30:00,%,ODOSat,15.5
2010-10-09 16:30:00,ÂµS/cm,Sp Cond,6096.0
2010-10-09 16:30:00,NTU+,Turb+,42.87
2010-10-09 16:30:00,V,Bat,13.8
2010-10-09 16:30:00,F,Water_Temperature,66.59
2010-10-09 17:00:00,%,ODOSat,15.5
2010-10-09 17:00:00,NTU+,Turb+,42.57
2010-10-09 17:00:00,V,Bat,13.8
2010-10-09 17:00:00,F,Water_Temperature,66.49
2010-10-09 17:00:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 17:00:00,ÂµS/cm,Sp Cond,6086.0
2010-10-09 17:30:00,%,ODOSat,15.5
2010-10-09 17:30:00,F,Water_Temperature,66.37
2010-10-09 17:30:00,V,Bat,13.8
2010-10-09 17:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 17:30:00,NTU+,Turb+,39.57
2010-10-09 17:30:00,ÂµS/cm,Sp Cond,6082.0
2010-10-09 18:00:00,V,Bat,13.8
2010-10-09 18:00:00,%,ODOSat,15.4
2010-10-09 18:00:00,ÂµS/cm,Sp Cond,6066.0
2010-10-09 18:00:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 18:00:00,NTU+,Turb+,38.43
2010-10-09 18:00:00,F,Water_Temperature,66.31
2010-10-09 18:30:00,ÂµS/cm,Sp Cond,6074.0
2010-10-09 18:30:00,NTU+,Turb+,36.27
2010-10-09 18:30:00,%,ODOSat,15.4
2010-10-09 18:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 18:30:00,F,Water_Temperature,66.19
2010-10-09 18:30:00,V,Bat,13.8
2010-10-09 19:00:00,ÂµS/cm,Sp Cond,6069.0
2010-10-09 19:00:00,%,ODOSat,15.4
2010-10-09 19:00:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 19:00:00,F,Water_Temperature,66.13
2010-10-09 19:00:00,NTU+,Turb+,36.23
2010-10-09 19:00:00,V,Bat,13.8
2010-10-09 19:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 19:30:00,%,ODOSat,15.4
2010-10-09 19:30:00,ÂµS/cm,Sp Cond,6064.0
2010-10-09 19:30:00,F,Water_Temperature,66.06
2010-10-09 19:30:00,V,Bat,13.8
2010-10-09 19:30:00,NTU+,Turb+,34.17
2010-10-09 20:00:00,F,Water_Temperature,66.0
2010-10-09 20:00:00,NTU+,Turb+,32.3
2010-10-09 20:00:00,%,ODOSat,15.4
2010-10-09 20:00:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 20:00:00,ÂµS/cm,Sp Cond,6052.0
2010-10-09 20:00:00,V,Bat,13.8
2010-10-09 20:30:00,%,ODOSat,15.4
2010-10-09 20:30:00,NTU+,Turb+,31.37
2010-10-09 20:30:00,ÂµS/cm,Sp Cond,6047.0
2010-10-09 20:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 20:30:00,F,Water_Temperature,65.98
2010-10-09 20:30:00,V,Bat,13.8
2010-10-09 21:00:00,%,ODOSat,15.4
2010-10-09 21:00:00,V,Bat,13.7
2010-10-09 21:00:00,F,Water_Temperature,65.87
2010-10-09 21:00:00,ÂµS/cm,Sp Cond,6043.0
2010-10-09 21:00:00,NTU+,Turb+,30.8
2010-10-09 21:00:00,mg/L,Dissolved_Oxygen,1.41
2010-10-09 21:30:00,ÂµS/cm,Sp Cond,6050.0
2010-10-09 21:30:00,%,ODOSat,15.4
2010-10-09 21:30:00,mg/L,Dissolved_Oxygen,1.41
2010-10-09 21:30:00,V,Bat,13.7
2010-10-09 21:30:00,F,Water_Temperature,65.85
2010-10-09 21:30:00,NTU+,Turb+,29.8
2010-10-09 22:00:00,NTU+,Turb+,27.7
2010-10-09 22:00:00,mg/L,Dissolved_Oxygen,1.41
2010-10-09 22:00:00,%,ODOSat,15.4
2010-10-09 22:00:00,V,Bat,13.7
2010-10-09 22:00:00,ÂµS/cm,Sp Cond,6044.0
2010-10-09 22:00:00,F,Water_Temperature,65.89
2010-10-09 22:30:00,ÂµS/cm,Sp Cond,6023.0
2010-10-09 22:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 22:30:00,F,Water_Temperature,66.07
2010-10-09 22:30:00,V,Bat,13.7
2010-10-09 22:30:00,NTU+,Turb+,24.0
2010-10-09 22:30:00,%,ODOSat,15.4
2010-10-09 23:00:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 23:00:00,V,Bat,13.7
2010-10-09 23:00:00,NTU+,Turb+,19.73
2010-10-09 23:00:00,%,ODOSat,15.4
2010-10-09 23:00:00,ÂµS/cm,Sp Cond,6009.0
2010-10-09 23:00:00,F,Water_Temperature,66.34
2010-10-09 23:30:00,NTU+,Turb+,21.83
2010-10-09 23:30:00,%,ODOSat,15.4
2010-10-09 23:30:00,F,Water_Temperature,66.09
2010-10-09 23:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-09 23:30:00,ÂµS/cm,Sp Cond,6014.0
2010-10-09 23:30:00,V,Bat,13.7
2010-10-10 00:00:00,F,Water_Temperature,66.04
2010-10-10 00:00:00,mg/L,Dissolved_Oxygen,1.4
2010-10-10 00:00:00,NTU+,Turb+,20.7
2010-10-10 00:00:00,ÂµS/cm,Sp Cond,6012.0
2010-10-10 00:00:00,V,Bat,13.7
2010-10-10 00:00:00,%,ODOSat,15.4
2010-10-10 00:30:00,mg/L,Dissolved_Oxygen,1.41
2010-10-10 00:30:00,ÂµS/cm,Sp Cond,6006.0
2010-10-10 00:30:00,NTU+,Turb+,18.8
2010-10-10 00:30:00,F,Water_Temperature,66.03
2010-10-10 00:30:00,V,Bat,13.7
2010-10-10 00:30:00,%,ODOSat,15.4
2010-10-10 01:00:00,F,Water_Temperature,66.05
2010-10-10 01:00:00,mg/L,Dissolved_Oxygen,1.4
2010-10-10 01:00:00,V,Bat,13.7
2010-10-10 01:00:00,NTU+,Turb+,17.3
2010-10-10 01:00:00,%,ODOSat,15.4
2010-10-10 01:00:00,ÂµS/cm,Sp Cond,5989.0
2010-10-10 01:30:00,F,Water_Temperature,66.01
2010-10-10 01:30:00,NTU+,Turb+,16.1
2010-10-10 01:30:00,%,ODOSat,15.4
2010-10-10 01:30:00,ÂµS/cm,Sp Cond,5997.0
2010-10-10 01:30:00,V,Bat,13.6
2010-10-10 01:30:00,mg/L,Dissolved_Oxygen,1.41
2010-10-10 02:00:00,V,Bat,13.6
2010-10-10 02:00:00,NTU+,Turb+,16.07
2010-10-10 02:00:00,F,Water_Temperature,65.9
2010-10-10 02:00:00,ÂµS/cm,Sp Cond,5997.0
2010-10-10 02:00:00,%,ODOSat,15.4
2010-10-10 02:00:00,mg/L,Dissolved_Oxygen,1.41
2010-10-10 02:30:00,ÂµS/cm,Sp Cond,5994.0
2010-10-10 02:30:00,NTU+,Turb+,16.5
2010-10-10 02:30:00,V,Bat,13.6
2010-10-10 02:30:00,F,Water_Temperature,65.91
2010-10-10 02:30:00,mg/L,Dissolved_Oxygen,1.41
2010-10-10 02:30:00,%,ODOSat,15.4
2010-10-10 03:00:00,mg/L,Dissolved_Oxygen,1.41
2010-10-10 03:00:00,V,Bat,13.6
2010-10-10 03:00:00,%,ODOSat,15.4
2010-10-10 03:00:00,F,Water_Temperature,65.86
2010-10-10 03:00:00,ÂµS/cm,Sp Cond,5995.0
2010-10-10 03:00:00,NTU+,Turb+,16.43
2010-10-10 03:30:00,NTU+,Turb+,12.9
2010-10-10 03:30:00,%,ODOSat,15.3
2010-10-10 03:30:00,ÂµS/cm,Sp Cond,5990.0
2010-10-10 03:30:00,V,Bat,13.6
2010-10-10 03:30:00,F,Water_Temperature,66.09
2010-10-10 03:30:00,mg/L,Dissolved_Oxygen,1.39
2010-10-10 04:00:00,V,Bat,13.6
2010-10-10 04:00:00,F,Water_Temperature,66.01
2010-10-10 04:00:00,ÂµS/cm,Sp Cond,5989.0
2010-10-10 04:00:00,mg/L,Dissolved_Oxygen,1.4
2010-10-10 04:00:00,NTU+,Turb+,12.63
2010-10-10 04:00:00,%,ODOSat,15.4
2010-10-10 04:30:00,%,ODOSat,15.4
2010-10-10 04:30:00,F,Water_Temperature,66.01
2010-10-10 04:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-10 04:30:00,V,Bat,13.6
2010-10-10 04:30:00,ÂµS/cm,Sp Cond,5971.0
2010-10-10 04:30:00,NTU+,Turb+,12.87
2010-10-10 05:00:00,NTU+,Turb+,11.9
2010-10-10 05:00:00,mg/L,Dissolved_Oxygen,1.41
2010-10-10 05:00:00,F,Water_Temperature,65.97
2010-10-10 05:00:00,%,ODOSat,15.4
2010-10-10 05:00:00,V,Bat,13.7
2010-10-10 05:00:00,ÂµS/cm,Sp Cond,5972.0
2010-10-10 05:30:00,NTU+,Turb+,12.07
2010-10-10 05:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-10 05:30:00,%,ODOSat,15.4
2010-10-10 05:30:00,F,Water_Temperature,66.0
2010-10-10 05:30:00,V,Bat,14.0
2010-10-10 05:30:00,ÂµS/cm,Sp Cond,5973.0
2010-10-10 06:00:00,V,Bat,14.5
2010-10-10 06:00:00,%,ODOSat,15.4
2010-10-10 06:00:00,NTU+,Turb+,10.4
2010-10-10 06:00:00,F,Water_Temperature,66.08
2010-10-10 06:00:00,mg/L,Dissolved_Oxygen,1.41
2010-10-10 06:00:00,ÂµS/cm,Sp Cond,5949.0
2010-10-10 06:30:00,ÂµS/cm,Sp Cond,5975.0
2010-10-10 06:30:00,F,Water_Temperature,66.02
2010-10-10 06:30:00,mg/L,Dissolved_Oxygen,1.41
2010-10-10 06:30:00,NTU+,Turb+,10.63
2010-10-10 06:30:00,%,ODOSat,15.5
2010-10-10 06:30:00,V,Bat,14.4
2010-10-10 07:00:00,F,Water_Temperature,66.09
2010-10-10 07:00:00,mg/L,Dissolved_Oxygen,1.41
2010-10-10 07:00:00,%,ODOSat,15.5
2010-10-10 07:00:00,V,Bat,14.7
2010-10-10 07:00:00,ÂµS/cm,Sp Cond,5965.0
2010-10-10 07:00:00,NTU+,Turb+,10.67
2010-10-10 07:30:00,V,Bat,15.4
2010-10-10 08:00:00,V,Bat,15.3
2010-10-10 08:00:00,F,Water_Temperature,66.3
2010-10-10 08:00:00,ÂµS/cm,Sp Cond,5972.0
2010-10-10 08:00:00,mg/L,Dissolved_Oxygen,1.41
2010-10-10 08:00:00,NTU+,Turb+,10.87
2010-10-10 08:00:00,%,ODOSat,15.5
2010-10-10 08:30:00,V,Bat,16.3
2010-10-10 09:00:00,V,Bat,15.8
2010-10-10 09:30:00,V,Bat,15.6
2010-10-10 10:00:00,NTU+,Turb+,8.67
2010-10-10 10:00:00,ÂµS/cm,Sp Cond,5974.0
2010-10-10 10:00:00,%,ODOSat,15.5
2010-10-10 10:00:00,F,Water_Temperature,66.52
2010-10-10 10:00:00,mg/L,Dissolved_Oxygen,1.41
2010-10-10 10:00:00,V,Bat,14.7
2010-10-10 10:30:00,%,ODOSat,15.5
2010-10-10 10:30:00,F,Water_Temperature,66.48
2010-10-10 10:30:00,ÂµS/cm,Sp Cond,5966.0
2010-10-10 10:30:00,V,Bat,14.6
2010-10-10 10:30:00,NTU+,Turb+,8.47
2010-10-10 10:30:00,mg/L,Dissolved_Oxygen,1.41
2010-10-10 11:00:00,F,Water_Temperature,66.46
2010-10-10 11:00:00,NTU+,Turb+,8.67
2010-10-10 11:00:00,ÂµS/cm,Sp Cond,5964.0
2010-10-10 11:00:00,mg/L,Dissolved_Oxygen,1.4
2010-10-10 11:00:00,V,Bat,14.6
2010-10-10 11:00:00,%,ODOSat,15.5
2010-10-10 11:30:00,V,Bat,14.9
2010-10-10 11:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-10 11:30:00,F,Water_Temperature,66.49
2010-10-10 11:30:00,ÂµS/cm,Sp Cond,5961.0
2010-10-10 11:30:00,%,ODOSat,15.5
2010-10-10 11:30:00,NTU+,Turb+,7.43
2010-10-10 12:00:00,mg/L,Dissolved_Oxygen,1.4
2010-10-10 12:00:00,ÂµS/cm,Sp Cond,5965.0
2010-10-10 12:00:00,NTU+,Turb+,7.63
2010-10-10 12:00:00,F,Water_Temperature,66.61
2010-10-10 12:00:00,V,Bat,15.0
2010-10-10 12:00:00,%,ODOSat,15.5
2010-10-10 12:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-10 12:30:00,ÂµS/cm,Sp Cond,5962.0
2010-10-10 12:30:00,F,Water_Temperature,66.72
2010-10-10 12:30:00,V,Bat,14.9
2010-10-10 12:30:00,NTU+,Turb+,6.4
2010-10-10 12:30:00,%,ODOSat,15.4
2010-10-10 13:00:00,%,ODOSat,15.4
2010-10-10 13:00:00,NTU+,Turb+,5.97
2010-10-10 13:00:00,ÂµS/cm,Sp Cond,5959.0
2010-10-10 13:00:00,mg/L,Dissolved_Oxygen,1.39
2010-10-10 13:00:00,F,Water_Temperature,66.79
2010-10-10 13:00:00,V,Bat,14.8
2010-10-10 13:30:00,F,Water_Temperature,66.82
2010-10-10 13:30:00,%,ODOSat,15.4
2010-10-10 13:30:00,NTU+,Turb+,5.6
2010-10-10 13:30:00,V,Bat,14.9
2010-10-10 13:30:00,ÂµS/cm,Sp Cond,5959.0
2010-10-10 13:30:00,mg/L,Dissolved_Oxygen,1.39
2010-10-10 14:00:00,%,ODOSat,15.4
2010-10-10 14:00:00,ÂµS/cm,Sp Cond,5951.0
2010-10-10 14:00:00,mg/L,Dissolved_Oxygen,1.4
2010-10-10 14:00:00,V,Bat,14.7
2010-10-10 14:00:00,F,Water_Temperature,66.75
2010-10-10 14:00:00,NTU+,Turb+,5.6
2010-10-10 14:30:00,mg/L,Dissolved_Oxygen,1.4
2010-10-10 14:30:00,%,ODOSat,15.5
2010-10-10 14:30:00,V,Bat,14.6
2010-10-10 14:30:00,NTU+,Turb+,6.53
2010-10-10 14:30:00,ÂµS/cm,Sp Cond,5953.0
2010-10-10 14:30:00,F,Water_Temperature,66.64
