times,Units,value_mean,value_std,parameter,location
2016-12-06,F,,,Air_Temperature,Walnut_Creek
2016-12-07,F,,,Air_Temperature,Walnut_Creek
2016-12-08,F,,,Air_Temperature,Walnut_Creek
2016-12-09,F,,,Air_Temperature,Walnut_Creek
2016-12-10,F,,,Air_Temperature,Walnut_Creek
2016-12-11,F,,,Air_Temperature,Walnut_Creek
2016-12-12,F,,,Air_Temperature,Walnut_Creek
2016-12-13,F,,,Air_Temperature,Walnut_Creek
2016-12-14,F,,,Air_Temperature,Walnut_Creek
2016-12-15,F,,,Air_Temperature,Walnut_Creek
2016-12-16,F,,,Air_Temperature,Walnut_Creek
2016-12-17,F,,,Air_Temperature,Walnut_Creek
2016-12-18,F,,,Air_Temperature,Walnut_Creek
2016-12-19,F,,,Air_Temperature,Walnut_Creek
2016-12-20,F,,,Air_Temperature,Walnut_Creek
2016-12-21,F,,,Air_Temperature,Walnut_Creek
2016-12-22,F,,,Air_Temperature,Walnut_Creek
2016-12-23,F,,,Air_Temperature,Walnut_Creek
2016-12-24,F,,,Air_Temperature,Walnut_Creek
2016-12-25,F,,,Air_Temperature,Walnut_Creek
2016-12-26,F,,,Air_Temperature,Walnut_Creek
2016-12-27,F,,,Air_Temperature,Walnut_Creek
2016-12-28,F,,,Air_Temperature,Walnut_Creek
2016-12-29,F,,,Air_Temperature,Walnut_Creek
2016-12-30,F,,,Air_Temperature,Walnut_Creek
2016-12-31,F,,,Air_Temperature,Walnut_Creek
2017-01-01,F,,,Air_Temperature,Walnut_Creek
2017-01-02,F,,,Air_Temperature,Walnut_Creek
2017-01-03,F,,,Air_Temperature,Walnut_Creek
2017-01-04,F,,,Air_Temperature,Walnut_Creek
2017-01-05,F,,,Air_Temperature,Walnut_Creek
2017-01-06,F,,,Air_Temperature,Walnut_Creek
2017-01-07,F,,,Air_Temperature,Walnut_Creek
2017-01-08,F,,,Air_Temperature,Walnut_Creek
2017-01-09,F,,,Air_Temperature,Walnut_Creek
2017-01-10,F,,,Air_Temperature,Walnut_Creek
2017-01-11,F,,,Air_Temperature,Walnut_Creek
2017-01-12,F,,,Air_Temperature,Walnut_Creek
2017-01-13,F,,,Air_Temperature,Walnut_Creek
