,4100-iSIC,SDL500R,SDL500R,SDL500R,SDL500R,SDL500R,SDL500R,SDL500R
6/9/2011 19:10,,70.2,280,8.32,10.9,103.5,9.18,10.9
6/9/2011 19:20,,70.17,280,8.29,12,102.8,9.12,10.9
6/9/2011 19:30,12,70.16,280,8.27,12.6,102,9.05,10.9
6/9/2011 19:40,,70.13,280,8.25,13,100.5,8.92,10.9
6/9/2011 19:50,,70.14,280,8.23,18.5,99.9,8.86,10.9
6/9/2011 20:00,12,70.11,280,8.24,15.4,99.8,8.86,10.8
6/9/2011 20:10,,70.11,280,8.25,16.4,100,8.88,10.9
6/9/2011 20:20,,70.08,280,8.23,20.3,99.9,8.87,10.9
6/9/2011 20:30,12,70.06,280,8.24,19.2,100,8.88,10.9
6/9/2011 20:40,,70.05,280,8.24,20.6,99.8,8.86,10.9
6/9/2011 20:50,,70.01,280,8.24,18.7,99.8,8.87,10.9
6/9/2011 21:00,11.9,69.97,280,8.26,19.2,99.7,8.87,10.8
6/9/2011 21:10,,69.92,280,8.28,22.7,99.7,8.87,10.9
6/9/2011 21:20,,69.87,280,8.26,21.7,99.7,8.88,10.9
6/9/2011 21:30,12,69.9,280,8.25,19.7,100.4,8.93,10.9
6/9/2011 21:40,,69.92,280,8.25,22.1,100.1,8.91,10.9
6/9/2011 21:50,,69.78,280,8.25,19.3,99.6,8.88,10.9
6/9/2011 22:00,12,69.71,279,8.23,30.9,99.6,8.88,10.8
6/9/2011 22:10,,69.71,280,8.22,26.6,99.4,8.86,10.9
6/9/2011 22:20,,69.64,279,8.23,31.6,99.6,8.89,10.9
6/9/2011 22:30,12,69.62,280,8.25,27.6,100,8.92,10.9
6/9/2011 22:40,,69.64,280,8.24,21.7,100,8.92,10.9
6/9/2011 22:50,,69.66,280,8.25,21,100.1,8.93,10.9
6/9/2011 23:00,11.9,69.64,280,8.24,21,100,8.92,10.8
6/9/2011 23:10,,69.61,280,8.25,17.8,100.1,8.94,10.9
6/9/2011 23:20,,69.6,280,8.22,28.4,99.3,8.86,10.9
6/9/2011 23:30,11.9,69.56,280,8.24,21.1,100.1,8.94,10.9
6/9/2011 23:40,,69.45,279,8.26,16.6,101.1,9.04,10.9
6/9/2011 23:50,,69.25,279,8.23,17.1,100,8.97,10.9
6/10/2011 0:00,11.9,69.09,279,8.23,16.8,100.6,9.04,10.8
6/10/2011 0:10,,69.06,279,8.24,16.7,100.7,9.05,10.9
6/10/2011 0:20,,68.99,279,8.24,15.4,101.1,9.08,10.9
6/10/2011 0:30,11.9,68.99,279,8.24,16.3,101.1,9.09,10.9
6/10/2011 0:40,,68.88,278,8.26,16.3,101.6,9.14,10.9
6/10/2011 0:50,,68.64,278,8.28,13.4,102.7,9.27,10.9
6/10/2011 1:00,11.9,68.45,278,8.27,14.4,102.3,9.25,10.8
6/10/2011 1:10,,68.39,278,8.28,14.6,102.5,9.27,10.9
6/10/2011 1:20,,68.35,277,8.29,14.8,102.8,9.3,10.9
6/10/2011 1:30,11.9,68.31,277,8.29,16.2,103.1,9.34,10.9
6/10/2011 1:40,,68.32,277,8.3,15.1,103.6,9.38,10.9
6/10/2011 1:50,,68.29,277,8.3,15.9,103.6,9.38,10.9
6/10/2011 2:00,11.8,68.24,277,8.31,16.4,104,9.42,10.8
6/10/2011 2:10,,68.19,277,8.31,16.4,104.1,9.44,10.9
6/10/2011 2:20,,68.1,277,8.31,13.7,103.9,9.43,10.9
6/10/2011 2:30,11.8,68.04,277,8.31,14.1,103.7,9.42,10.9
6/10/2011 2:40,,68.03,277,8.32,17.8,104.3,9.48,10.9
6/10/2011 2:50,,67.97,277,8.26,13.5,101.1,9.19,10.9
6/10/2011 3:00,11.7,67.96,277,8.27,13.9,102.1,9.28,10.8
6/10/2011 3:10,,67.99,278,8.26,13.9,101.5,9.22,10.9
6/10/2011 3:20,,67.95,277,8.26,13.6,101.9,9.26,10.9
6/10/2011 3:30,11.8,67.91,277,8.29,13.3,102.8,9.35,10.9
6/10/2011 3:40,,67.76,277,8.3,12.4,103.4,9.42,10.9
6/10/2011 3:50,,67.86,277,8.26,12.4,100.9,9.19,10.9
6/10/2011 4:00,11.8,67.84,277,8.24,11.8,100.4,9.14,10.8
6/10/2011 4:10,,67.85,277,8.23,12.5,100.4,9.14,10.9
6/10/2011 4:20,,67.8,277,8.26,13.3,101.5,9.25,10.9
6/10/2011 4:30,12,67.8,277,8.26,13.4,101.2,9.22,10.9
6/10/2011 4:40,,67.81,277,8.27,12.1,101.2,9.22,10.9
6/10/2011 4:50,,67.82,277,8.28,11.4,101.5,9.24,10.9
6/10/2011 5:00,12.4,67.68,277,8.29,11,101.7,9.27,10.7
6/10/2011 5:10,,67.69,277,8.29,11.1,101.9,9.29,10.8
6/10/2011 5:20,,67.72,277,8.29,12,101.9,9.28,10.9
6/10/2011 5:30,12.8,67.7,277,8.3,12,102,9.29,10.9
6/10/2011 5:40,,67.89,278,8.3,12.7,101.9,9.27,10.9
6/10/2011 5:50,,67.85,278,8.31,13.8,102,9.29,10.9
6/10/2011 6:00,13,67.66,277,8.31,12.2,102.5,9.35,10.8
6/10/2011 6:10,,67.55,277,8.35,10.8,104,9.5,10.9
6/10/2011 6:20,,67.64,277,8.35,11.6,103.5,9.44,10.9
6/10/2011 6:30,13.6,67.74,278,8.35,12.6,103.1,9.39,10.9
6/10/2011 6:40,,67.85,278,8.35,12.4,103.1,9.38,10.9
6/10/2011 6:50,,67.85,278,8.35,12.5,103,9.37,10.9
6/10/2011 7:00,14.9,67.82,278,8.36,12.2,103.6,9.43,10.7
6/10/2011 7:10,,67.82,278,8.36,12,103.3,9.4,10.8
6/10/2011 7:20,,67.91,278,8.36,12.3,103.2,9.38,10.8
6/10/2011 7:30,14.9,67.83,277,8.38,12.4,103.6,9.43,10.9
6/10/2011 7:40,,67.87,277,8.38,12.3,103.7,9.44,10.9
6/10/2011 7:50,,67.83,277,8.38,12.3,104.1,9.48,10.9
6/10/2011 8:00,14.2,67.82,277,8.39,12.5,104.6,9.52,10.7
6/10/2011 8:10,,67.9,277,8.38,13,104.1,9.47,10.8
6/10/2011 8:20,,67.99,278,8.37,13.3,103.8,9.43,10.8
6/10/2011 8:30,13.4,67.96,277,8.37,13.5,103.9,9.45,10.8
6/10/2011 8:40,,67.72,277,8.39,12.8,105.1,9.58,10.9
6/10/2011 8:50,,67.87,277,8.38,11.5,104.6,9.52,10.8
6/10/2011 9:00,14.3,68.03,278,8.38,12.2,104,9.45,10.8
6/10/2011 9:10,,68.02,277,8.39,11.6,104.5,9.5,10.8
6/10/2011 9:20,,68.18,278,8.38,12,104,9.43,10.8
6/10/2011 9:30,13.3,68.08,277,8.39,10.9,105.1,9.54,10.8
6/10/2011 9:40,,68.17,277,8.38,11.4,104.8,9.5,10.8
6/10/2011 9:50,,68.16,277,8.39,11.3,104.5,9.48,10.8
6/10/2011 10:00,13.4,67.99,277,8.41,11.9,105.8,9.61,10.8
6/10/2011 10:10,,68.11,277,8.38,11.3,104.5,9.48,10.8
6/10/2011 10:20,,68.14,277,8.37,11.3,104.4,9.47,10.8
6/10/2011 10:30,13.3,68.08,277,8.38,10.7,104.7,9.5,10.8
6/10/2011 10:40,,68.14,277,8.39,11.8,104.3,9.46,10.8
6/10/2011 10:50,,68.08,277,8.39,10.7,104.4,9.48,10.8
6/10/2011 11:00,13.3,68.19,277,8.38,10.6,104.4,9.46,10.7
6/10/2011 11:10,,68.03,277,8.39,10,104.9,9.52,10.8
6/10/2011 11:20,,67.95,277,8.4,10.5,104.9,9.54,10.8
6/10/2011 11:30,13.5,67.92,277,8.4,9.9,104.9,9.54,10.8
6/10/2011 11:40,,67.78,277,8.45,9.8,105,9.56,10.8
6/10/2011 11:50,,67.75,277,8.44,10.2,104.9,9.56,10.8
6/10/2011 12:00,13.8,67.45,276,8.41,8.9,104.3,9.54,10.7
6/10/2011 12:10,,67.48,276,8.42,8.7,104.4,9.54,10.8
6/10/2011 12:20,,67.98,277,8.39,9.3,104.4,9.49,10.8
6/10/2011 12:30,13.7,67.87,277,8.43,9.1,104.7,9.53,10.8
6/10/2011 12:40,,67.9,277,8.45,9.1,105.2,9.57,10.8
6/10/2011 12:50,,67.74,277,8.46,9,105.9,9.65,10.8
6/10/2011 13:00,13.6,67.87,277,8.47,9.9,106.3,9.67,10.7
6/10/2011 13:10,,67.87,277,8.48,9,107.1,9.75,10.8
6/10/2011 13:20,,67.87,277,8.5,9,107.6,9.79,10.8
6/10/2011 13:30,13.4,67.7,277,8.52,9.4,108.2,9.86,10.8
6/10/2011 13:40,,67.55,276,8.51,9,108.2,9.88,10.8
6/10/2011 13:50,,67.56,276,8.53,8.1,108.5,9.91,10.8
6/10/2011 14:00,13.4,67.9,277,8.51,9.1,108.5,9.87,10.7
6/10/2011 14:10,,67.76,276,8.52,8.5,108.6,9.9,10.8
6/10/2011 14:20,,67.8,277,8.5,8.3,108.6,9.89,10.8
6/10/2011 14:30,13.2,67.76,277,8.5,8.5,108.8,9.91,10.8
6/10/2011 14:40,,67.86,277,8.5,8.5,108.9,9.91,10.8
6/10/2011 14:50,,67.79,277,8.5,8.1,108.9,9.92,10.8
6/10/2011 15:00,12.8,67.88,277,8.49,8.8,108.9,9.91,10.7
6/10/2011 15:10,,67.7,276,8.49,8.3,109.4,9.97,10.8
6/10/2011 15:20,,67.95,277,8.48,8.7,108.9,9.9,10.8
6/10/2011 15:30,12.5,68.03,277,8.48,8.6,108.6,9.86,10.8
6/10/2011 15:40,,67.63,276,8.5,7.8,109.4,9.98,10.8
6/10/2011 15:50,,67.81,277,8.49,8.3,109.1,9.93,10.8
6/10/2011 16:00,12.2,67.49,276,8.49,7.4,109.2,9.98,10.7
6/10/2011 16:10,,67.52,276,8.48,7.6,108.8,9.94,10.8
6/10/2011 16:20,,67.49,276,8.48,7.7,108.9,9.95,10.8
6/10/2011 16:30,12.1,67.83,277,8.47,8.1,108.3,9.86,10.8
6/10/2011 16:40,,67.6,276,8.46,7.8,108,9.86,10.8
6/10/2011 16:50,,67.02,276,8.43,11.4,106.7,9.8,10.8
6/10/2011 17:00,11.9,67.1,276,8.43,8.1,106.5,9.78,10.7
6/10/2011 17:10,,66.76,276,8.44,8.7,106.9,9.85,10.8
6/10/2011 17:20,,66.79,276,8.45,7.7,107,9.86,10.8
6/10/2011 17:30,11.9,66.94,276,8.45,7.3,107.1,9.85,10.8
6/10/2011 17:40,,66.89,276,8.45,7.2,107.1,9.85,10.8
6/10/2011 17:50,,67.09,276,8.44,7.7,106.9,9.81,10.8
6/10/2011 18:00,11.9,67.11,276,8.42,7.4,105.9,9.72,10.7
6/10/2011 18:10,,66.91,276,8.43,8.4,106.2,9.76,10.8
6/10/2011 18:20,,66.31,275,8.43,8,106.3,9.84,10.8
6/10/2011 18:30,11.9,66.31,275,8.43,8.2,106.2,9.83,10.8
6/10/2011 18:40,,66.34,276,8.43,7,106,9.82,10.8
6/10/2011 18:50,,66.4,276,8.43,7,106.1,9.82,10.8
6/10/2011 19:00,12,66.67,276,8.43,7.4,105.9,9.76,10.6
6/10/2011 19:10,,66.27,275,8.43,6.7,106.4,9.85,10.8
6/10/2011 19:20,,66.33,275,8.41,6.9,105.1,9.73,10.8
6/10/2011 19:30,12,66.32,275,8.41,6.4,105.2,9.74,10.8
6/10/2011 19:40,,66.31,275,8.42,7,105.9,9.81,10.8
6/10/2011 19:50,,66.29,276,8.43,7.4,105.9,9.8,10.8
6/10/2011 20:00,11.9,66.09,275,8.43,6.9,106,9.84,10.7
6/10/2011 20:10,,66.13,275,8.42,7,105.6,9.79,10.8
6/10/2011 20:20,,66.17,276,8.38,7.1,103.9,9.63,10.8
6/10/2011 20:30,11.9,66.16,275,8.4,6.8,104.5,9.69,10.8
6/10/2011 20:40,,66,275,8.41,6.7,105.1,9.77,10.8
6/10/2011 20:50,,66.03,275,8.41,6.8,105.2,9.77,10.8
6/10/2011 21:00,11.9,66.02,275,8.41,6.6,105.2,9.77,10.7
6/10/2011 21:10,,65.91,275,8.41,6.8,105.2,9.78,10.8
6/10/2011 21:20,,65.9,275,8.41,7,105.1,9.78,10.8
6/10/2011 21:30,,65.97,275,8.4,7.3,104.8,9.74,10.8
6/10/2011 21:40,,65.95,275,8.41,8.1,105,9.76,10.8
6/10/2011 21:50,,65.66,275,8.4,7.1,104.8,9.77,10.8
6/10/2011 22:00,11.9,65.58,275,8.38,7.2,104.5,9.75,10.7
6/10/2011 22:10,,65.69,275,8.41,6.4,104.9,9.78,10.8
6/10/2011 22:20,,65.69,275,8.4,7.1,104.9,9.78,10.8
6/10/2011 22:30,11.9,65.34,275,8.37,6.7,104.3,9.76,10.8
6/10/2011 22:40,,65.13,274,8.38,5.8,104.5,9.8,10.8
6/10/2011 22:50,,64.69,274,8.4,6.1,105.9,9.98,10.8
6/10/2011 23:00,11.9,65.4,275,8.39,6.1,104.7,9.8,10.7
6/10/2011 23:10,,65.06,275,8.4,6.3,105.6,9.91,10.8
6/10/2011 23:20,,64.82,274,8.41,5.5,106.1,9.99,10.8
6/10/2011 23:30,11.9,64.32,274,8.41,5.5,106.6,10.1,10.8
6/10/2011 23:40,,64.48,274,8.41,5.3,106.2,10.04,10.8
6/10/2011 23:50,,63.87,273,8.4,5.6,106,10.09,10.8
6/11/2011 0:00,11.9,64.37,274,8.4,6.3,104.9,9.93,10.7
6/11/2011 0:10,,64.45,274,8.36,5.9,103.3,9.77,10.8
6/11/2011 0:20,,64.3,274,8.36,5.7,104.5,9.9,10.8
6/11/2011 0:30,11.8,64.37,274,8.34,6,104,9.84,10.8
6/11/2011 0:40,,64.54,274,8.36,5.3,104.3,9.85,10.8
6/11/2011 0:50,,64.42,274,8.37,5.5,104.6,9.9,10.8
6/11/2011 1:00,11.8,64.12,273,8.37,5.9,104.7,9.94,10.7
6/11/2011 1:10,,64.46,274,8.36,5.6,104.3,9.86,10.8
6/11/2011 1:20,,64.24,273,8.37,5.8,104.5,9.9,10.8
6/11/2011 1:30,11.8,64.2,274,8.37,5.8,104.6,9.91,10.8
6/11/2011 1:40,,63.83,273,8.37,5.9,104.8,9.98,10.8
6/11/2011 1:50,,64.77,274,8.33,5.3,102.4,9.65,10.8
6/11/2011 2:00,11.8,64.74,274,8.32,5.4,101.8,9.59,10.7
6/11/2011 2:10,,64.23,274,8.33,5.8,103,9.77,10.8
6/11/2011 2:20,,64.21,274,8.34,6.2,103.5,9.81,10.8
6/11/2011 2:30,11.8,64.42,274,8.32,5.6,102.5,9.7,10.8
6/11/2011 2:40,,64.38,274,8.29,5,101.4,9.6,10.8
6/11/2011 2:50,,64.91,274,8.32,5.2,102.3,9.62,10.8
6/11/2011 3:00,11.8,64.85,274,8.32,4.9,102,9.6,10.7
6/11/2011 3:10,,64.64,274,8.31,5.5,101.8,9.61,10.8
6/11/2011 3:20,,64.63,274,8.31,5.5,101.9,9.61,10.8
6/11/2011 3:30,11.8,64.55,274,8.31,5.8,101.9,9.62,10.8
6/11/2011 3:40,,65.06,274,8.33,5,102.6,9.63,10.8
6/11/2011 3:50,,64.86,274,8.34,6,102.6,9.65,10.8
6/11/2011 4:00,11.8,64.89,274,8.35,5.5,102.7,9.66,10.7
6/11/2011 4:10,,64.9,274,8.34,5.5,102.4,9.63,10.8
6/11/2011 4:20,,65.14,275,8.35,5.4,103.1,9.67,10.8
6/11/2011 4:30,11.9,65.13,275,8.35,5.4,102.7,9.64,10.8
6/11/2011 4:40,,65.2,275,8.36,5.2,102.9,9.65,10.8
6/11/2011 4:50,,65.24,275,8.35,5.3,102.8,9.64,10.8
6/11/2011 5:00,12.1,65.23,275,8.35,5.2,102.8,9.63,10.7
6/11/2011 5:10,,65.3,275,8.36,5.3,102.9,9.64,10.8
6/11/2011 5:20,,65.33,275,8.36,5.3,102.9,9.64,10.8
6/11/2011 5:30,12.5,65.4,275,8.37,5.3,103.1,9.64,10.8
6/11/2011 5:40,,65.43,275,8.37,5.4,103,9.63,10.8
6/11/2011 5:50,,65.45,275,8.37,5.5,102.9,9.62,10.8
6/11/2011 6:00,12.8,65.45,275,8.37,5.6,102.8,9.61,10.7
6/11/2011 6:10,,65.5,275,8.37,5.7,103,9.62,10.8
6/11/2011 6:20,,65.64,275,8.37,5.6,103.1,9.62,10.8
6/11/2011 6:30,12.7,65.7,275,8.38,5.4,103.2,9.62,10.8
6/11/2011 6:40,,65.73,275,8.38,5.6,103.3,9.62,10.8
6/11/2011 6:50,,65.74,275,8.39,5.6,103.4,9.64,10.8
6/11/2011 7:00,13.1,65.76,275,8.4,5.5,103.6,9.65,10.7
6/11/2011 7:10,,65.79,275,8.39,6,103.7,9.66,10.8
6/11/2011 7:20,,65.8,275,8.4,5.6,103.7,9.66,10.8
6/11/2011 7:30,12.9,65.97,276,8.4,5.8,103.8,9.65,10.8
6/11/2011 7:40,,65.98,276,8.42,5.4,104.3,9.69,10.8
6/11/2011 7:50,,65.92,275,8.42,5.5,104.6,9.73,10.8
6/11/2011 8:00,13.1,65.98,275,8.43,5.5,104.6,9.72,10.7
6/11/2011 8:10,,66,275,8.41,5.2,105.2,9.77,10.8
6/11/2011 8:20,,66.05,275,8.44,5.9,105.4,9.78,10.8
6/11/2011 8:30,13.2,66.13,275,8.46,5.7,105.2,9.76,10.8
6/11/2011 8:40,,66.19,275,8.46,5.6,105.3,9.76,10.8
6/11/2011 8:50,,66.26,276,8.46,6,105.4,9.76,10.8
6/11/2011 9:00,15,66.32,276,8.49,5.6,105.6,9.77,10.7
6/11/2011 9:10,,66.54,276,8.49,6,106.3,9.82,10.8
6/11/2011 9:20,,66.59,275,8.51,5.4,110,10.15,10.8
6/11/2011 9:30,13.2,66.57,276,8.47,6,106.7,9.85,10.8
6/11/2011 9:40,,66.61,276,8.47,6,106.6,9.84,10.8
6/11/2011 9:50,,66.72,276,8.49,6.1,107.5,9.9,10.8
6/11/2011 10:00,13.6,66.74,275,8.5,5.8,108.2,9.97,10.7
6/11/2011 10:10,,67.3,276,8.48,5.5,108.5,9.94,10.8
6/11/2011 10:20,,66.73,275,8.49,5.8,109.5,10.09,10.8
6/11/2011 10:30,12.9,66.68,275,8.49,5.9,109.9,10.14,10.8
6/11/2011 10:40,,66.95,275,8.5,5.6,109.7,10.08,10.8
6/11/2011 10:50,,66.71,275,8.49,6.1,109.1,10.05,10.8
6/11/2011 11:00,13.1,66.66,275,8.49,6.1,108.6,10.01,10.7
6/11/2011 11:10,,66.78,275,8.53,5.7,108.9,10.03,10.8
6/11/2011 11:20,,66.85,276,8.51,6,108.1,9.95,10.8
6/11/2011 11:30,13.4,66.89,275,8.52,5.7,110,10.12,10.8
6/11/2011 11:40,,67.49,275,8.57,4.7,112,10.24,10.8
6/11/2011 11:50,,67.09,275,8.52,5.3,110,10.09,10.8
6/11/2011 12:00,13.4,67.01,275,8.54,5.7,110.1,10.11,10.7
6/11/2011 12:10,,67.45,276,8.52,5.2,110.8,10.13,10.8
6/11/2011 12:20,,67.32,276,8.52,5.4,110.1,10.08,10.8
6/11/2011 12:30,13.1,67.39,275,8.54,6.4,111.6,10.21,10.8
6/11/2011 12:40,,67.26,276,8.52,5.4,110.2,10.1,10.8
6/11/2011 12:50,,67.31,275,8.54,5.6,111.1,10.18,10.8
6/11/2011 13:00,13.3,67.45,275,8.55,5.2,111.6,10.2,10.7
6/11/2011 13:10,,67.62,275,8.57,5.1,112.2,10.24,10.8
6/11/2011 13:20,,67.61,275,8.6,5.9,113,10.31,10.8
6/11/2011 13:30,13.4,67.83,275,8.61,5.8,114.4,10.42,10.8
6/11/2011 13:40,,67.74,276,8.56,5.7,112,10.2,10.8
6/11/2011 13:50,,67.82,276,8.58,5.3,112.1,10.21,10.8
6/11/2011 14:00,13.2,68.06,276,8.55,8.2,111.4,10.12,10.7
6/11/2011 14:10,,68.01,276,8.57,7.1,112.5,10.22,10.8
6/11/2011 14:20,,68,275,8.58,6.3,112.8,10.25,10.8
6/11/2011 14:30,13.3,68.12,276,8.54,5.6,111,10.07,10.8
6/11/2011 14:40,,68.17,276,8.54,6.9,110.9,10.05,10.8
6/11/2011 14:50,,68.25,276,8.52,5.3,110.8,10.04,10.8
6/11/2011 15:00,13,68.32,276,8.53,5.9,111.6,10.11,10.7
6/11/2011 15:10,,68.29,276,8.55,6.9,111.5,10.1,10.8
6/11/2011 15:20,,68.35,276,8.54,5.5,111.8,10.12,10.8
6/11/2011 15:30,13.1,68.46,276,8.55,5.2,112,10.12,10.8
6/11/2011 15:40,,68.46,276,8.56,7.7,113.2,10.23,10.8
6/11/2011 15:50,,68.41,276,8.57,6.7,113.5,10.27,10.8
6/11/2011 16:00,12.9,68.38,276,8.56,5.6,113.2,10.24,10.7
6/11/2011 16:10,,68.48,276,8.55,6.3,112.5,10.16,10.8
6/11/2011 16:20,,68.48,276,8.53,5.4,111.4,10.07,10.8
6/11/2011 16:30,12.8,68.45,276,8.53,6.8,111.9,10.11,10.8
6/11/2011 16:40,,68.46,276,8.51,5.1,110.5,9.99,10.8
6/11/2011 16:50,,68.47,276,8.51,5.3,110.3,9.97,10.8
6/11/2011 17:00,12.5,68.46,276,8.53,5.1,111.8,10.11,10.7
6/11/2011 17:10,,68.48,276,8.52,5.5,110.9,10.02,10.8
6/11/2011 17:20,,68.5,276,8.5,5.1,110.3,9.97,10.8
6/11/2011 17:30,12.1,68.48,276,8.5,5.5,110.6,10,10.8
6/11/2011 17:40,,68.48,276,8.49,5.5,110.2,9.96,10.8
6/11/2011 17:50,,68.47,276,8.5,5.3,110.5,9.99,10.8
6/11/2011 18:00,11.8,68.45,276,8.5,5.4,110.5,9.99,10.7
6/11/2011 18:10,,68.54,276,8.49,4.9,109.8,9.92,10.8
6/11/2011 18:20,,68.5,276,8.48,5.2,109.8,9.92,10.8
6/11/2011 18:30,12,68.38,276,8.48,5.1,109.7,9.93,10.8
6/11/2011 18:40,,68.43,276,8.47,5,109.5,9.9,10.8
6/11/2011 18:50,,68.61,277,8.46,5,108.9,9.83,10.8
6/11/2011 19:00,11.9,68.61,277,8.46,5.3,109.2,9.86,10.7
6/11/2011 19:10,,68.6,277,8.46,5.2,109,9.84,10.8
6/11/2011 19:20,,68.53,276,8.46,5.2,109.1,9.85,10.8
6/11/2011 19:30,11.9,68.51,276,8.45,5.2,108.5,9.8,10.8
6/11/2011 19:40,,68.48,276,8.44,5.1,108,9.76,10.8
6/11/2011 19:50,,68.53,277,8.45,5.2,108.7,9.82,10.8
6/11/2011 20:00,11.9,68.47,276,8.45,5,108.9,9.84,10.7
6/11/2011 20:10,,68.52,276,8.46,5,109.4,9.89,10.8
6/11/2011 20:20,,68.49,276,8.47,5.1,109.8,9.92,10.8
6/11/2011 20:30,11.9,68.63,277,8.44,5.3,108.2,9.77,10.8
6/11/2011 20:40,,68.77,277,8.43,5.3,107.8,9.71,10.8
6/11/2011 20:50,,68.76,277,8.42,5.6,107.7,9.7,10.8
6/11/2011 21:00,11.9,68.71,277,8.42,5.2,107.3,9.67,10.7
6/11/2011 21:10,,68.71,277,8.41,5.4,107.3,9.67,10.8
6/11/2011 21:20,,68.65,277,8.41,5.2,107,9.65,10.8
6/11/2011 21:30,11.9,68.64,277,8.42,5.2,107.2,9.67,10.8
6/11/2011 21:40,,68.62,277,8.42,5.6,107.2,9.67,10.8
6/11/2011 21:50,,68.57,277,8.41,5.5,107,9.66,10.8
6/11/2011 22:00,12,68.71,277,8.4,5.3,106.8,9.63,10.7
6/11/2011 22:10,,68.71,277,8.41,5.5,106.8,9.63,10.8
6/11/2011 22:20,,68.66,277,8.4,5.5,106.7,9.62,10.8
6/11/2011 22:30,11.9,68.64,277,8.4,5.1,106.4,9.6,10.8
6/11/2011 22:40,,68.62,277,8.39,5.4,106.3,9.59,10.8
6/11/2011 22:50,,68.6,277,8.39,5,106.2,9.59,10.8
6/11/2011 23:00,11.9,68.61,277,8.39,5.1,106.2,9.58,10.7
6/11/2011 23:10,,68.61,277,8.38,5,105.8,9.55,10.8
6/11/2011 23:20,,68.59,277,8.37,5.3,105.6,9.54,10.8
6/11/2011 23:30,11.9,68.54,277,8.36,5.6,105.2,9.5,10.8
6/11/2011 23:40,,68.51,277,8.36,5.8,105,9.48,10.8
6/11/2011 23:50,,68.5,277,8.37,5.8,104.8,9.47,10.8
6/12/2011 0:00,11.9,68.46,277,8.38,6.3,105.3,9.52,10.7
6/12/2011 0:10,,68.51,277,8.36,5.7,104.7,9.46,10.8
6/12/2011 0:20,,68.35,277,8.37,6.2,104.8,9.48,10.8
6/12/2011 0:30,11.9,68.44,277,8.37,5.3,104.8,9.47,10.8
6/12/2011 0:40,,68.45,277,8.36,5.3,104.5,9.45,10.8
6/12/2011 0:50,,68.43,277,8.36,5.6,104.5,9.45,10.8
6/12/2011 1:00,11.9,68.37,277,8.33,5.5,102.2,9.25,10.7
6/12/2011 1:10,,68.35,277,8.3,5.2,101.9,9.23,10.8
6/12/2011 1:20,,68.37,277,8.36,5.6,104.6,9.46,10.8
6/12/2011 1:30,11.9,68.39,277,8.36,5.2,104.1,9.42,10.8
6/12/2011 1:40,,68.4,277,8.36,5.2,104.2,9.43,10.8
6/12/2011 1:50,,68.26,277,8.35,6.3,103.8,9.41,10.8
6/12/2011 2:00,11.9,68.38,277,8.35,5.9,104,9.41,10.7
6/12/2011 2:10,,68.34,277,8.34,5.7,103.3,9.35,10.8
6/12/2011 2:20,,68.34,277,8.34,5.2,103.4,9.36,10.8
6/12/2011 2:30,11.9,68.24,277,8.32,5.5,102.3,9.27,10.8
6/12/2011 2:40,,68.17,277,8.34,6,103.4,9.38,10.8
6/12/2011 2:50,,68.16,277,8.35,5.8,103.4,9.38,10.8
6/12/2011 3:00,11.8,68.15,277,8.32,5.8,102,9.25,10.5
6/12/2011 3:10,,68.11,277,8.33,6,103.2,9.37,10.8
6/12/2011 3:20,,68.11,277,8.36,5.7,103.9,9.43,10.8
6/12/2011 3:30,11.9,68.09,277,8.35,5.8,103.3,9.38,10.8
6/12/2011 3:40,,68.08,277,8.33,5.1,102,9.26,10.8
6/12/2011 3:50,,68.04,277,8.33,5.2,102.4,9.3,10.8
6/12/2011 4:00,11.8,68.08,277,8.37,5.4,103.9,9.43,10.5
6/12/2011 4:10,,68.07,277,8.37,5.3,104.1,9.45,10.8
6/12/2011 4:20,,68.03,277,8.35,5.5,102,9.26,10.8
6/12/2011 4:30,11.8,68.01,277,8.23,5.1,97.7,8.87,10.8
6/12/2011 4:40,,67.99,277,8.29,5.3,100.9,9.17,10.8
6/12/2011 4:50,,68.01,277,8.33,5.1,101.8,9.25,10.8
6/12/2011 5:00,11.9,68.02,277,8.35,5.7,102.2,9.29,10.5
6/12/2011 5:10,,67.97,277,8.36,5.6,102.5,9.31,10.8
6/12/2011 5:20,,67.92,277,8.35,5.5,102.1,9.29,10.8
6/12/2011 5:30,11.9,67.88,277,8.3,5.3,99.7,9.07,10.8
6/12/2011 5:40,,67.89,277,8.32,5.4,101.1,9.19,10.8
6/12/2011 5:50,,67.92,277,8.34,5.7,101.6,9.24,10.8
6/12/2011 6:00,11.9,67.87,277,8.3,5.7,100,9.1,10.5
6/12/2011 6:10,,67.83,277,8.27,5.8,98.9,9,10.8
6/12/2011 6:20,,67.9,277,8.35,5.7,101.7,9.25,10.8
6/12/2011 6:30,11.9,67.83,277,8.28,6,99.4,9.05,10.8
6/12/2011 6:40,,67.83,277,8.31,6.1,100.3,9.13,10.8
6/12/2011 6:50,,67.8,277,8.33,6.3,100.7,9.17,10.8
6/12/2011 7:00,12.4,67.81,277,8.33,6.7,100.5,9.16,10.5
6/12/2011 7:10,,67.82,277,8.32,6.6,100.8,9.18,10.8
6/12/2011 7:20,,67.87,277,8.34,6.7,101.2,9.21,10.8
6/12/2011 7:30,12.5,67.79,277,8.32,8.1,100.8,9.18,10.8
