times,Units,value_mean,value_std,parameter,location
2016-05-13 01:00:00,mg/L,12.893333333333334,0.1149083181002408,ODO,Surface_Data
2016-05-13 02:00:00,mg/L,12.616666666666667,0.0309688331625656,ODO,Surface_Data
2016-05-13 03:00:00,mg/L,12.483333333333333,0.0602954327929247,ODO,Surface_Data
2016-05-13 04:00:00,mg/L,12.4,0.0294932694216283,ODO,Surface_Data
2016-05-13 05:00:00,mg/L,12.31,0.0294932694216258,ODO,Surface_Data
2016-05-13 06:00:00,mg/L,12.203333333333331,0.020585784167816,ODO,Surface_Data
2016-05-13 07:00:00,mg/L,12.113333333333332,0.0287270795250609,ODO,Surface_Data
2016-05-13 08:00:00,mg/L,11.973333333333333,0.0249901941553438,ODO,Surface_Data
2016-05-13 09:00:00,mg/L,11.863333333333332,0.0330589194751225,ODO,Surface_Data
2016-05-13 10:00:00,mg/L,11.803333333333333,0.0170279470398568,ODO,Surface_Data
2016-05-13 11:00:00,mg/L,11.67,0.0572597281742419,ODO,Surface_Data
2016-05-13 12:00:00,mg/L,11.503333333333334,0.0368854878737771,ODO,Surface_Data
2016-05-13 13:00:00,mg/L,11.453333333333331,0.0047227027821614,ODO,Surface_Data
2016-05-13 14:00:00,mg/L,11.446666666666664,0.00472270278216,ODO,Surface_Data
2016-05-13 15:00:00,mg/L,11.386666666666668,0.0205857841678145,ODO,Surface_Data
2016-05-13 16:00:00,mg/L,11.41,0.0216421429840294,ODO,Surface_Data
2016-05-13 17:00:00,mg/L,11.376666666666669,0.0124950970776711,ODO,Surface_Data
2016-05-13 18:00:00,mg/L,11.483333333333334,0.0170279470398552,ODO,Surface_Data
2016-05-13 19:00:00,mg/L,11.55,0.0141681083464805,ODO,Surface_Data
2016-05-13 20:00:00,mg/L,11.603333333333332,0.00472270278216,ODO,Surface_Data
2016-05-13 21:00:00,mg/L,11.636666666666668,0.0124950970776755,ODO,Surface_Data
2016-05-13 22:00:00,mg/L,11.686666666666667,0.0170279470398568,ODO,Surface_Data
2016-05-13 23:00:00,mg/L,11.7,0.0,ODO,Surface_Data
2016-05-14 00:00:00,mg/L,11.63,0.0455440962791271,ODO,Surface_Data
2016-05-14 01:00:00,mg/L,11.446666666666667,0.0544648654512901,ODO,Surface_Data
2016-05-14 02:00:00,mg/L,11.24,0.0327198446709975,ODO,Surface_Data
2016-05-14 03:00:00,mg/L,11.19,0.0081799611677474,ODO,Surface_Data
2016-05-14 04:00:00,mg/L,11.183333333333332,0.00472270278216,ODO,Surface_Data
2016-05-14 05:00:00,mg/L,11.153333333333334,0.0170279470398564,ODO,Surface_Data
2016-05-14 06:00:00,mg/L,11.073333333333334,0.0170279470398558,ODO,Surface_Data
2016-05-14 07:00:00,mg/L,10.986666666666666,0.0094454055643238,ODO,Surface_Data
2016-05-14 08:00:00,mg/L,10.973333333333334,0.0047227027821605,ODO,Surface_Data
2016-05-14 09:00:00,mg/L,10.933333333333332,0.0124950970776741,ODO,Surface_Data
2016-05-14 10:00:00,mg/L,10.876666666666669,0.0094454055643247,ODO,Surface_Data
2016-05-14 11:00:00,mg/L,10.846666666666666,0.0124950970776679,ODO,Surface_Data
2016-05-14 12:00:00,mg/L,10.793333333333331,0.0262948962467542,ODO,Surface_Data
2016-05-14 13:00:00,mg/L,10.733333333333334,0.012495097077669,ODO,Surface_Data
2016-05-14 14:00:00,mg/L,10.766666666666666,0.012495097077669,ODO,Surface_Data
2016-05-14 15:00:00,mg/L,10.786666666666664,0.00472270278216,ODO,Surface_Data
2016-05-14 16:00:00,mg/L,10.81,0.0081799611677465,ODO,Surface_Data
2016-05-14 17:00:00,mg/L,10.863333333333332,0.0124950970776686,ODO,Surface_Data
2016-05-14 18:00:00,mg/L,10.886666666666668,0.00472270278216,ODO,Surface_Data
2016-05-14 19:00:00,mg/L,10.893333333333334,0.00472270278216,ODO,Surface_Data
2016-05-14 20:00:00,mg/L,10.926666666666666,0.0170279470398558,ODO,Surface_Data
2016-05-14 21:00:00,mg/L,10.956666666666669,0.004722702782161,ODO,Surface_Data
2016-05-14 22:00:00,mg/L,10.976666666666668,0.0170279470398549,ODO,Surface_Data
2016-05-14 23:00:00,mg/L,10.946666666666667,0.0330589194751269,ODO,Surface_Data
2016-05-15 00:00:00,mg/L,10.88,0.0081799611677474,ODO,Surface_Data
2016-05-15 01:00:00,mg/L,10.85,0.0081799611677465,ODO,Surface_Data
2016-05-15 02:00:00,mg/L,10.873333333333331,0.0094454055643223,ODO,Surface_Data
2016-05-15 03:00:00,mg/L,10.933333333333334,0.0340558940797146,ODO,Surface_Data
2016-05-15 04:00:00,mg/L,10.78,0.0216421429840293,ODO,Surface_Data
2016-05-15 05:00:00,mg/L,10.806666666666668,0.0047227027821605,ODO,Surface_Data
2016-05-15 06:00:00,mg/L,10.65,0.045544096279126,ODO,Surface_Data
2016-05-15 07:00:00,mg/L,10.556666666666668,0.0205857841678198,ODO,Surface_Data
2016-05-15 08:00:00,mg/L,10.506666666666668,0.00472270278216,ODO,Surface_Data
2016-05-15 09:00:00,mg/L,10.473333333333334,0.009445405564323,ODO,Surface_Data
2016-05-15 10:00:00,mg/L,10.43,0.0163599223355021,ODO,Surface_Data
2016-05-15 11:00:00,mg/L,10.4,0.0,ODO,Surface_Data
2016-05-15 12:00:00,mg/L,10.396666666666668,0.00472270278216,ODO,Surface_Data
2016-05-15 13:00:00,mg/L,10.426666666666666,0.00472270278216,ODO,Surface_Data
2016-05-15 14:00:00,mg/L,10.453333333333337,0.0170279470398552,ODO,Surface_Data
2016-05-15 15:00:00,mg/L,10.53,0.0283362166929653,ODO,Surface_Data
2016-05-15 16:00:00,mg/L,10.58,0.0408998058387491,ODO,Surface_Data
2016-05-15 17:00:00,mg/L,10.766666666666667,0.0249901941553438,ODO,Surface_Data
2016-05-15 18:00:00,mg/L,10.793333333333331,0.0047227027821614,ODO,Surface_Data
2016-05-15 19:00:00,mg/L,10.806666666666668,0.009445405564323,ODO,Surface_Data
2016-05-15 20:00:00,mg/L,10.866666666666667,0.0205857841678164,ODO,Surface_Data
2016-05-15 21:00:00,mg/L,10.906666666666666,0.00472270278216,ODO,Surface_Data
2016-05-15 22:00:00,mg/L,10.913333333333334,0.00472270278216,ODO,Surface_Data
2016-05-15 23:00:00,mg/L,10.926666666666666,0.0094454055643238,ODO,Surface_Data
2016-05-16 00:00:00,mg/L,10.883333333333333,0.0124950970776748,ODO,Surface_Data
2016-05-16 01:00:00,mg/L,10.846666666666666,0.0094454055643238,ODO,Surface_Data
2016-05-16 02:00:00,mg/L,10.83,0.0141681083464798,ODO,Surface_Data
2016-05-16 03:00:00,mg/L,10.8,0.016359922335503,ODO,Surface_Data
2016-05-16 04:00:00,mg/L,10.75,0.0163599223355021,ODO,Surface_Data
2016-05-16 05:00:00,mg/L,10.726666666666668,0.0094454055643238,ODO,Surface_Data
2016-05-16 06:00:00,mg/L,10.69,0.0081799611677465,ODO,Surface_Data
