times,Turb+,Units
2009-06-21 10:30:00,,NTU+
2009-06-21 11:00:00,,NTU+
2009-06-21 11:30:00,,NTU+
2009-06-21 12:00:00,,NTU+
2009-06-21 12:30:00,,NTU+
2009-06-21 13:00:00,,NTU+
2009-06-21 13:30:00,-105.77,NTU+
2009-06-21 14:00:00,-106.1,NTU+
2009-06-21 14:30:00,-105.5,NTU+
2009-06-21 15:00:00,-104.67,NTU+
2009-06-21 15:30:00,-104.93,NTU+
2009-06-21 16:00:00,-103.1,NTU+
2009-06-21 16:30:00,-102.2,NTU+
2009-06-21 17:00:00,-102.0,NTU+
2009-06-21 17:30:00,-101.77,NTU+
2009-06-21 18:00:00,-101.2,NTU+
2009-06-21 18:30:00,-100.87,NTU+
2009-06-21 19:00:00,-99.9,NTU+
2009-06-21 19:30:00,-98.6,NTU+
2009-06-21 20:00:00,-93.43,NTU+
2009-06-21 20:30:00,-93.1,NTU+
2009-06-21 21:00:00,-93.3,NTU+
2009-06-21 21:30:00,-92.7,NTU+
2009-06-21 22:00:00,-92.57,NTU+
2009-06-21 22:30:00,-93.7,NTU+
2009-06-21 23:00:00,-92.3,NTU+
2009-06-21 23:30:00,-91.73,NTU+
2009-06-22 00:00:00,-92.4,NTU+
2009-06-22 00:30:00,-90.73,NTU+
2009-06-22 01:00:00,-92.97,NTU+
2009-06-22 01:30:00,-92.77,NTU+
2009-06-22 02:00:00,-91.9,NTU+
2009-06-22 02:30:00,-92.13,NTU+
2009-06-22 03:00:00,-94.27,NTU+
2009-06-22 03:30:00,-93.53,NTU+
2009-06-22 04:00:00,-92.67,NTU+
2009-06-22 04:30:00,-93.7,NTU+
2009-06-22 05:00:00,-94.0,NTU+
2009-06-22 05:30:00,-95.8,NTU+
2009-06-22 06:00:00,-96.5,NTU+
2009-06-22 06:30:00,-96.47,NTU+
2009-06-22 07:00:00,-96.53,NTU+
2009-06-22 07:30:00,-98.57,NTU+
2009-06-22 08:00:00,-97.83,NTU+
2009-06-22 08:30:00,-99.87,NTU+
2009-06-22 09:00:00,-98.4,NTU+
2009-06-22 09:30:00,,NTU+
2009-06-22 10:00:00,-99.17,NTU+
2009-06-22 10:30:00,-99.93,NTU+
2009-06-22 11:00:00,-102.13,NTU+
2009-06-22 11:30:00,-103.77,NTU+
2009-06-22 12:00:00,-104.0,NTU+
2009-06-22 12:30:00,-104.33,NTU+
2009-06-22 13:00:00,-108.17,NTU+
2009-06-22 13:30:00,-109.1,NTU+
2009-06-22 14:00:00,-109.0,NTU+
2009-06-22 14:30:00,-107.4,NTU+
2009-06-22 15:00:00,-103.1,NTU+
2009-06-22 15:30:00,-104.4,NTU+
2009-06-22 16:00:00,-102.1,NTU+
2009-06-22 16:30:00,-105.07,NTU+
2009-06-22 17:00:00,-105.67,NTU+
2009-06-22 17:30:00,-109.33,NTU+
2009-06-22 18:00:00,-109.2,NTU+
2009-06-22 18:30:00,-107.23,NTU+
2009-06-22 19:00:00,-107.43,NTU+
2009-06-22 19:30:00,-105.67,NTU+
2009-06-22 20:00:00,-104.7,NTU+
2009-06-22 20:30:00,-102.33,NTU+
2009-06-22 21:00:00,-105.47,NTU+
2009-06-22 21:30:00,-106.4,NTU+
2009-06-22 22:00:00,-107.17,NTU+
2009-06-22 22:30:00,-108.0,NTU+
2009-06-22 23:00:00,-107.47,NTU+
2009-06-22 23:30:00,-107.9,NTU+
2009-06-23 00:00:00,-110.0,NTU+
2009-06-23 00:30:00,-109.43,NTU+
2009-06-23 01:00:00,-109.43,NTU+
2009-06-23 01:30:00,-109.2,NTU+
2009-06-23 02:00:00,-108.73,NTU+
2009-06-23 02:30:00,-108.47,NTU+
2009-06-23 03:00:00,-108.93,NTU+
2009-06-23 03:30:00,-109.63,NTU+
2009-06-23 04:00:00,-109.83,NTU+
2009-06-23 04:30:00,-109.93,NTU+
2009-06-23 05:00:00,-111.43,NTU+
2009-06-23 05:30:00,-112.4,NTU+
2009-06-23 06:00:00,-113.7,NTU+
2009-06-23 06:30:00,-113.8,NTU+
2009-06-23 07:00:00,-114.47,NTU+
2009-06-23 07:30:00,-115.8,NTU+
2009-06-23 08:00:00,-116.27,NTU+
2009-06-23 08:30:00,-117.03,NTU+
2009-06-23 09:00:00,,NTU+
2009-06-23 09:30:00,,NTU+
2009-06-23 10:00:00,,NTU+
2009-06-23 10:30:00,,NTU+
2009-06-23 11:00:00,-120.3,NTU+
2009-06-23 11:30:00,-118.83,NTU+
2009-06-23 12:00:00,-111.97,NTU+
2009-06-23 12:30:00,-114.23,NTU+
2009-06-23 13:00:00,-113.37,NTU+
2009-06-23 13:30:00,-116.0,NTU+
2009-06-23 14:00:00,-118.77,NTU+
2009-06-23 14:30:00,-118.53,NTU+
2009-06-23 15:00:00,-111.47,NTU+
2009-06-23 15:30:00,-119.37,NTU+
2009-06-23 16:00:00,-114.23,NTU+
2009-06-23 16:30:00,-113.8,NTU+
2009-06-23 17:00:00,-111.33,NTU+
2009-06-23 17:30:00,-110.97,NTU+
2009-06-23 18:00:00,-110.27,NTU+
2009-06-23 18:30:00,-110.2,NTU+
2009-06-23 19:00:00,-110.3,NTU+
2009-06-23 19:30:00,-112.73,NTU+
2009-06-23 20:00:00,-112.0,NTU+
2009-06-23 20:30:00,-108.67,NTU+
2009-06-23 21:00:00,-105.5,NTU+
2009-06-23 21:30:00,-108.03,NTU+
2009-06-23 22:00:00,-110.13,NTU+
2009-06-23 22:30:00,-112.03,NTU+
2009-06-23 23:00:00,-114.4,NTU+
2009-06-23 23:30:00,-114.37,NTU+
2009-06-24 00:00:00,-118.33,NTU+
2009-06-24 00:30:00,-117.7,NTU+
2009-06-24 01:00:00,-117.3,NTU+
2009-06-24 01:30:00,-116.63,NTU+
2009-06-24 02:00:00,-116.33,NTU+
2009-06-24 02:30:00,-116.5,NTU+
2009-06-24 03:00:00,-116.83,NTU+
2009-06-24 03:30:00,-116.07,NTU+
2009-06-24 04:00:00,-117.53,NTU+
2009-06-24 04:30:00,-117.73,NTU+
2009-06-24 05:00:00,-118.57,NTU+
2009-06-24 05:30:00,-119.13,NTU+
2009-06-24 06:00:00,-120.13,NTU+
2009-06-24 06:30:00,-121.03,NTU+
2009-06-24 07:00:00,-122.33,NTU+
2009-06-24 07:30:00,-123.0,NTU+
2009-06-24 08:00:00,-123.5,NTU+
2009-06-24 08:30:00,-123.5,NTU+
2009-06-24 09:00:00,-123.23,NTU+
2009-06-24 09:30:00,,NTU+
2009-06-24 10:00:00,,NTU+
2009-06-24 10:30:00,-124.53,NTU+
2009-06-24 11:00:00,-125.73,NTU+
2009-06-24 11:30:00,-125.43,NTU+
2009-06-24 12:00:00,-127.8,NTU+
2009-06-24 12:30:00,-126.43,NTU+
2009-06-24 13:00:00,-127.3,NTU+
2009-06-24 13:30:00,-126.13,NTU+
2009-06-24 14:00:00,-125.67,NTU+
2009-06-24 14:30:00,-127.37,NTU+
2009-06-24 15:00:00,-127.2,NTU+
2009-06-24 15:30:00,-128.17,NTU+
2009-06-24 16:00:00,-125.8,NTU+
2009-06-24 16:30:00,-128.77,NTU+
2009-06-24 17:00:00,-126.9,NTU+
2009-06-24 17:30:00,-126.83,NTU+
2009-06-24 18:00:00,-125.93,NTU+
2009-06-24 18:30:00,-124.1,NTU+
2009-06-24 19:00:00,-124.33,NTU+
2009-06-24 19:30:00,-124.17,NTU+
2009-06-24 20:00:00,-123.87,NTU+
2009-06-24 20:30:00,-122.0,NTU+
2009-06-24 21:00:00,-123.07,NTU+
2009-06-24 21:30:00,-121.77,NTU+
2009-06-24 22:00:00,-120.1,NTU+
2009-06-24 22:30:00,-120.3,NTU+
2009-06-24 23:00:00,-121.03,NTU+
2009-06-24 23:30:00,-119.73,NTU+
2009-06-25 00:00:00,-119.27,NTU+
2009-06-25 00:30:00,-119.43,NTU+
2009-06-25 01:00:00,-119.9,NTU+
2009-06-25 01:30:00,-118.27,NTU+
2009-06-25 02:00:00,-118.23,NTU+
2009-06-25 02:30:00,-118.23,NTU+
2009-06-25 03:00:00,-118.47,NTU+
2009-06-25 03:30:00,-118.57,NTU+
2009-06-25 04:00:00,-118.8,NTU+
2009-06-25 04:30:00,-119.07,NTU+
2009-06-25 05:00:00,-118.7,NTU+
2009-06-25 05:30:00,-118.4,NTU+
2009-06-25 06:00:00,-118.97,NTU+
2009-06-25 06:30:00,-119.53,NTU+
2009-06-25 07:00:00,-120.73,NTU+
2009-06-25 07:30:00,-121.3,NTU+
2009-06-25 08:00:00,-122.17,NTU+
2009-06-25 08:30:00,-122.8,NTU+
2009-06-25 09:00:00,-123.67,NTU+
2009-06-25 09:30:00,,NTU+
2009-06-25 10:00:00,,NTU+
2009-06-25 10:30:00,,NTU+
2009-06-25 11:00:00,,NTU+
2009-06-25 11:30:00,-124.73,NTU+
2009-06-25 12:00:00,-124.73,NTU+
2009-06-25 12:30:00,-123.77,NTU+
2009-06-25 13:00:00,-125.03,NTU+
2009-06-25 13:30:00,-126.23,NTU+
2009-06-25 14:00:00,-124.37,NTU+
2009-06-25 14:30:00,-120.9,NTU+
2009-06-25 15:00:00,-126.07,NTU+
2009-06-25 15:30:00,-124.5,NTU+
2009-06-25 16:00:00,-125.43,NTU+
2009-06-25 16:30:00,-125.43,NTU+
2009-06-25 17:00:00,-123.1,NTU+
2009-06-25 17:30:00,-120.93,NTU+
2009-06-25 18:00:00,-122.43,NTU+
2009-06-25 18:30:00,-121.07,NTU+
2009-06-25 19:00:00,-119.43,NTU+
2009-06-25 19:30:00,-121.03,NTU+
2009-06-25 20:00:00,-119.37,NTU+
2009-06-25 20:30:00,-120.2,NTU+
2009-06-25 21:00:00,-120.33,NTU+
2009-06-25 21:30:00,-119.8,NTU+
2009-06-25 22:00:00,-118.13,NTU+
2009-06-25 22:30:00,-118.5,NTU+
2009-06-25 23:00:00,-116.53,NTU+
2009-06-25 23:30:00,-118.0,NTU+
2009-06-26 00:00:00,-115.03,NTU+
2009-06-26 00:30:00,-115.17,NTU+
2009-06-26 01:00:00,-113.7,NTU+
2009-06-26 01:30:00,-113.83,NTU+
2009-06-26 02:00:00,-113.37,NTU+
2009-06-26 02:30:00,-110.7,NTU+
2009-06-26 03:00:00,-112.83,NTU+
2009-06-26 03:30:00,-112.97,NTU+
2009-06-26 04:00:00,-111.93,NTU+
2009-06-26 04:30:00,-110.4,NTU+
2009-06-26 05:00:00,-113.67,NTU+
2009-06-26 05:30:00,-110.23,NTU+
2009-06-26 06:00:00,-115.13,NTU+
2009-06-26 06:30:00,-117.43,NTU+
2009-06-26 07:00:00,-115.47,NTU+
2009-06-26 07:30:00,-114.27,NTU+
2009-06-26 08:00:00,-114.7,NTU+
2009-06-26 08:30:00,-113.87,NTU+
2009-06-26 09:00:00,,NTU+
2009-06-26 09:30:00,,NTU+
2009-06-26 10:00:00,,NTU+
2009-06-26 10:30:00,,NTU+
2009-06-26 11:00:00,,NTU+
2009-06-26 11:30:00,,NTU+
2009-06-26 12:00:00,,NTU+
2009-06-26 12:30:00,-117.77,NTU+
2009-06-26 13:00:00,-118.5,NTU+
2009-06-26 13:30:00,-118.37,NTU+
2009-06-26 14:00:00,-118.1,NTU+
2009-06-26 14:30:00,-117.7,NTU+
2009-06-26 15:00:00,-116.33,NTU+
2009-06-26 15:30:00,-115.53,NTU+
2009-06-26 16:00:00,-114.17,NTU+
2009-06-26 16:30:00,-113.77,NTU+
2009-06-26 17:00:00,-113.1,NTU+
2009-06-26 17:30:00,-112.0,NTU+
2009-06-26 18:00:00,-111.1,NTU+
2009-06-26 18:30:00,-110.13,NTU+
2009-06-26 19:00:00,-109.2,NTU+
2009-06-26 19:30:00,-108.67,NTU+
2009-06-26 20:00:00,-108.87,NTU+
2009-06-26 20:30:00,-107.83,NTU+
2009-06-26 21:00:00,-107.57,NTU+
2009-06-26 21:30:00,-107.83,NTU+
2009-06-26 22:00:00,-108.13,NTU+
2009-06-26 22:30:00,-104.97,NTU+
2009-06-26 23:00:00,-106.07,NTU+
2009-06-26 23:30:00,-104.77,NTU+
2009-06-27 00:00:00,-104.87,NTU+
2009-06-27 00:30:00,-104.5,NTU+
2009-06-27 01:00:00,-104.17,NTU+
2009-06-27 01:30:00,-103.23,NTU+
2009-06-27 02:00:00,-102.8,NTU+
2009-06-27 02:30:00,-104.07,NTU+
2009-06-27 03:00:00,-103.03,NTU+
2009-06-27 03:30:00,-101.3,NTU+
2009-06-27 04:00:00,-100.97,NTU+
2009-06-27 04:30:00,-104.2,NTU+
2009-06-27 05:00:00,-104.1,NTU+
2009-06-27 05:30:00,-104.1,NTU+
2009-06-27 06:00:00,-105.77,NTU+
2009-06-27 06:30:00,-107.8,NTU+
2009-06-27 07:00:00,-110.83,NTU+
2009-06-27 07:30:00,-110.93,NTU+
2009-06-27 08:00:00,-111.27,NTU+
2009-06-27 08:30:00,-109.7,NTU+
2009-06-27 09:00:00,-110.0,NTU+
2009-06-27 09:30:00,-111.0,NTU+
2009-06-27 10:00:00,-110.87,NTU+
2009-06-27 10:30:00,-111.63,NTU+
2009-06-27 11:00:00,-112.73,NTU+
2009-06-27 11:30:00,-114.57,NTU+
2009-06-27 12:00:00,-116.53,NTU+
2009-06-27 12:30:00,-117.53,NTU+
2009-06-27 13:00:00,-118.07,NTU+
2009-06-27 13:30:00,-115.03,NTU+
2009-06-27 14:00:00,-113.5,NTU+
2009-06-27 14:30:00,-114.7,NTU+
2009-06-27 15:00:00,-115.33,NTU+
2009-06-27 15:30:00,-115.63,NTU+
2009-06-27 16:00:00,-114.13,NTU+
2009-06-27 16:30:00,-114.47,NTU+
2009-06-27 17:00:00,-114.03,NTU+
2009-06-27 17:30:00,-114.5,NTU+
2009-06-27 18:00:00,-113.97,NTU+
2009-06-27 18:30:00,-114.0,NTU+
2009-06-27 19:00:00,-114.03,NTU+
2009-06-27 19:30:00,-113.2,NTU+
2009-06-27 20:00:00,-111.97,NTU+
2009-06-27 20:30:00,-107.93,NTU+
2009-06-27 21:00:00,-107.0,NTU+
2009-06-27 21:30:00,-108.27,NTU+
2009-06-27 22:00:00,-108.17,NTU+
2009-06-27 22:30:00,-108.63,NTU+
2009-06-27 23:00:00,-107.47,NTU+
2009-06-27 23:30:00,-108.33,NTU+
2009-06-28 00:00:00,-110.13,NTU+
2009-06-28 00:30:00,-104.13,NTU+
2009-06-28 01:00:00,-106.2,NTU+
2009-06-28 01:30:00,-106.53,NTU+
2009-06-28 02:00:00,-105.07,NTU+
2009-06-28 02:30:00,-104.27,NTU+
2009-06-28 03:00:00,-100.77,NTU+
2009-06-28 03:30:00,-99.53,NTU+
2009-06-28 04:00:00,-103.9,NTU+
2009-06-28 04:30:00,-101.07,NTU+
2009-06-28 05:00:00,-102.23,NTU+
2009-06-28 05:30:00,-103.9,NTU+
2009-06-28 06:00:00,-105.07,NTU+
2009-06-28 06:30:00,-103.83,NTU+
2009-06-28 07:00:00,-104.27,NTU+
2009-06-28 07:30:00,-105.0,NTU+
2009-06-28 08:00:00,-105.9,NTU+
2009-06-28 08:30:00,-103.6,NTU+
2009-06-28 09:00:00,-103.4,NTU+
2009-06-28 09:30:00,-104.27,NTU+
2009-06-28 10:00:00,-104.5,NTU+
2009-06-28 10:30:00,-105.5,NTU+
2009-06-28 11:00:00,-105.73,NTU+
2009-06-28 11:30:00,-106.23,NTU+
2009-06-28 12:00:00,,NTU+
2009-06-28 12:30:00,,NTU+
2009-06-28 13:00:00,,NTU+
2009-06-28 13:30:00,-109.67,NTU+
2009-06-28 14:00:00,-110.0,NTU+
2009-06-28 14:30:00,-110.57,NTU+
2009-06-28 15:00:00,-110.13,NTU+
2009-06-28 15:30:00,-110.03,NTU+
2009-06-28 16:00:00,-110.1,NTU+
2009-06-28 16:30:00,-109.13,NTU+
2009-06-28 17:00:00,-107.8,NTU+
2009-06-28 17:30:00,-107.37,NTU+
2009-06-28 18:00:00,-106.37,NTU+
2009-06-28 18:30:00,-106.03,NTU+
2009-06-28 19:00:00,-105.07,NTU+
2009-06-28 19:30:00,-104.2,NTU+
2009-06-28 20:00:00,-103.8,NTU+
2009-06-28 20:30:00,-102.73,NTU+
2009-06-28 21:00:00,-102.87,NTU+
2009-06-28 21:30:00,-100.83,NTU+
2009-06-28 22:00:00,-100.6,NTU+
2009-06-28 22:30:00,-98.97,NTU+
2009-06-28 23:00:00,-99.27,NTU+
2009-06-28 23:30:00,-97.5,NTU+
2009-06-29 00:00:00,-97.43,NTU+
2009-06-29 00:30:00,-96.67,NTU+
2009-06-29 01:00:00,-96.13,NTU+
2009-06-29 01:30:00,-96.8,NTU+
2009-06-29 02:00:00,-96.37,NTU+
2009-06-29 02:30:00,-95.73,NTU+
2009-06-29 03:00:00,-94.8,NTU+
2009-06-29 03:30:00,-94.83,NTU+
2009-06-29 04:00:00,-95.43,NTU+
2009-06-29 04:30:00,-96.47,NTU+
2009-06-29 05:00:00,-96.5,NTU+
2009-06-29 05:30:00,-96.9,NTU+
2009-06-29 06:00:00,-97.03,NTU+
2009-06-29 06:30:00,-97.3,NTU+
2009-06-29 07:00:00,-98.33,NTU+
2009-06-29 07:30:00,-98.8,NTU+
2009-06-29 08:00:00,-98.5,NTU+
2009-07-10 09:00:00,3.2,NTU+
2009-07-17 06:30:00,3.3,NTU+
2009-07-17 07:00:00,2.93,NTU+
2009-07-17 07:30:00,3.07,NTU+
2009-07-17 08:00:00,3.0,NTU+
2009-07-17 08:30:00,12.27,NTU+
2009-07-17 09:00:00,9.77,NTU+
2009-07-17 09:30:00,9.33,NTU+
2009-07-17 10:00:00,11.97,NTU+
2009-07-17 10:30:00,13.2,NTU+
2009-07-17 11:00:00,9.73,NTU+
2009-07-17 11:30:00,6.73,NTU+
2009-07-17 12:00:00,6.27,NTU+
2009-07-17 12:30:00,7.2,NTU+
2009-07-17 13:00:00,7.67,NTU+
2009-07-17 13:30:00,8.5,NTU+
2009-07-17 14:00:00,9.27,NTU+
2009-07-17 14:30:00,8.57,NTU+
2009-07-17 15:00:00,7.4,NTU+
2009-07-17 15:30:00,6.07,NTU+
2009-07-17 16:00:00,5.53,NTU+
2009-07-17 16:30:00,5.63,NTU+
2009-07-17 17:00:00,5.37,NTU+
2009-07-17 17:30:00,5.77,NTU+
2009-07-17 18:00:00,5.53,NTU+
2009-07-17 18:30:00,6.63,NTU+
2009-07-17 19:00:00,7.63,NTU+
2009-07-17 19:30:00,6.3,NTU+
2009-07-17 20:00:00,5.97,NTU+
2009-07-17 20:30:00,6.37,NTU+
2009-07-17 21:00:00,5.6,NTU+
2009-07-17 21:30:00,5.87,NTU+
2009-07-17 22:00:00,8.03,NTU+
2009-07-17 22:30:00,8.13,NTU+
2009-07-17 23:00:00,10.17,NTU+
2009-07-17 23:30:00,10.5,NTU+
2009-07-18 00:00:00,15.47,NTU+
2009-07-18 00:30:00,13.97,NTU+
2009-07-18 01:00:00,16.1,NTU+
2009-07-18 01:30:00,14.27,NTU+
2009-07-18 02:00:00,11.27,NTU+
2009-07-18 02:30:00,11.17,NTU+
2009-07-18 03:00:00,6.7,NTU+
2009-07-18 03:30:00,6.77,NTU+
2009-07-18 04:00:00,13.23,NTU+
2009-07-18 04:30:00,17.83,NTU+
2009-07-18 05:00:00,18.33,NTU+
2009-07-18 05:30:00,23.33,NTU+
2009-07-18 06:00:00,19.7,NTU+
2009-07-18 06:30:00,26.93,NTU+
2009-07-18 07:00:00,25.37,NTU+
2009-07-18 07:30:00,35.3,NTU+
2009-07-18 08:00:00,34.13,NTU+
2009-07-18 08:30:00,37.2,NTU+
2009-07-18 09:00:00,35.23,NTU+
2009-07-18 09:30:00,36.33,NTU+
2009-07-18 10:00:00,37.03,NTU+
2009-07-18 10:30:00,35.4,NTU+
2009-07-18 11:00:00,32.83,NTU+
2009-07-18 11:30:00,31.9,NTU+
2009-07-18 12:00:00,35.23,NTU+
2009-07-18 12:30:00,,NTU+
2009-07-18 13:00:00,,NTU+
2009-07-18 13:30:00,41.23,NTU+
2009-07-18 14:00:00,45.5,NTU+
2009-07-18 14:30:00,49.0,NTU+
2009-07-18 15:00:00,55.8,NTU+
2009-07-18 15:30:00,56.2,NTU+
2009-07-18 16:00:00,55.37,NTU+
2009-07-18 16:30:00,61.93,NTU+
2009-07-18 17:00:00,69.9,NTU+
2009-07-18 17:30:00,76.63,NTU+
2009-07-18 18:00:00,65.33,NTU+
2009-07-18 18:30:00,84.47,NTU+
2009-07-18 19:00:00,57.73,NTU+
2009-07-18 19:30:00,63.63,NTU+
2009-07-18 20:00:00,60.17,NTU+
2009-07-18 20:30:00,67.0,NTU+
2009-07-18 21:00:00,65.73,NTU+
2009-07-18 21:30:00,63.9,NTU+
2009-07-18 22:00:00,62.8,NTU+
2009-07-18 22:30:00,177.7,NTU+
2009-07-18 23:00:00,65.13,NTU+
2009-07-18 23:30:00,66.67,NTU+
2009-07-19 00:00:00,59.63,NTU+
2009-07-19 00:30:00,63.93,NTU+
2009-07-19 01:00:00,59.63,NTU+
2009-07-19 01:30:00,58.53,NTU+
2009-07-19 02:00:00,63.73,NTU+
2009-07-19 02:30:00,60.53,NTU+
2009-07-19 03:00:00,59.93,NTU+
2009-07-19 03:30:00,52.47,NTU+
2009-07-19 04:00:00,48.7,NTU+
2009-07-19 04:30:00,51.57,NTU+
2009-07-19 05:00:00,41.33,NTU+
2009-07-19 05:30:00,37.3,NTU+
2009-07-19 06:00:00,34.1,NTU+
2009-07-19 06:30:00,33.97,NTU+
2009-07-19 07:00:00,33.87,NTU+
2009-07-19 07:30:00,33.13,NTU+
2009-07-19 08:00:00,36.93,NTU+
2009-07-19 08:30:00,40.47,NTU+
2009-07-19 09:00:00,,NTU+
2009-07-19 09:30:00,33.73,NTU+
2009-07-19 10:00:00,,NTU+
2009-07-19 10:30:00,29.5,NTU+
2009-07-19 11:00:00,32.33,NTU+
2009-07-19 11:30:00,26.63,NTU+
2009-07-19 12:00:00,28.67,NTU+
2009-07-19 12:30:00,26.57,NTU+
2009-07-19 13:00:00,25.67,NTU+
2009-07-19 13:30:00,24.0,NTU+
2009-07-19 14:00:00,19.37,NTU+
2009-07-19 14:30:00,20.07,NTU+
2009-07-19 15:00:00,19.83,NTU+
2009-07-19 15:30:00,19.03,NTU+
2009-07-19 16:00:00,18.47,NTU+
2009-07-19 16:30:00,18.53,NTU+
2009-07-19 17:00:00,17.4,NTU+
2009-07-19 17:30:00,15.03,NTU+
2009-07-19 18:00:00,15.2,NTU+
2009-07-19 18:30:00,14.03,NTU+
2009-07-19 19:00:00,13.7,NTU+
2009-07-19 19:30:00,14.07,NTU+
2009-07-19 20:00:00,13.03,NTU+
2009-07-19 20:30:00,12.47,NTU+
2009-07-19 21:00:00,10.97,NTU+
2009-07-19 21:30:00,10.9,NTU+
2009-07-19 22:00:00,12.2,NTU+
2009-07-19 22:30:00,14.03,NTU+
2009-07-19 23:00:00,15.17,NTU+
2009-07-19 23:30:00,9.8,NTU+
2009-07-20 00:00:00,8.37,NTU+
2009-07-20 00:30:00,6.93,NTU+
2009-07-20 01:00:00,6.8,NTU+
2009-07-20 01:30:00,6.4,NTU+
2009-07-20 02:00:00,4.93,NTU+
2009-07-20 02:30:00,4.8,NTU+
2009-07-20 03:00:00,4.37,NTU+
2009-07-20 03:30:00,4.0,NTU+
2009-07-20 04:00:00,4.33,NTU+
2009-07-20 04:30:00,3.9,NTU+
2009-07-20 05:00:00,3.83,NTU+
2009-07-20 05:30:00,3.5,NTU+
2009-07-20 06:00:00,3.57,NTU+
2009-07-20 06:30:00,3.17,NTU+
2009-07-20 07:00:00,3.43,NTU+
2009-07-20 07:30:00,2.8,NTU+
2009-07-20 08:00:00,2.63,NTU+
2009-07-20 08:30:00,2.57,NTU+
2009-07-20 09:00:00,2.57,NTU+
2009-07-20 09:30:00,2.17,NTU+
2009-07-20 10:00:00,2.5,NTU+
2009-07-20 10:30:00,2.07,NTU+
2009-07-20 11:00:00,2.0,NTU+
2009-07-20 11:30:00,1.87,NTU+
2009-07-20 12:00:00,2.07,NTU+
2009-07-20 12:30:00,1.9,NTU+
2009-07-20 13:00:00,1.83,NTU+
2009-07-20 13:30:00,1.9,NTU+
2009-07-20 14:00:00,2.0,NTU+
2009-07-20 14:30:00,1.93,NTU+
2009-07-20 15:00:00,2.17,NTU+
2009-07-20 15:30:00,2.3,NTU+
2009-07-20 16:00:00,2.07,NTU+
2009-07-20 16:30:00,2.1,NTU+
2009-07-20 17:00:00,2.13,NTU+
2009-07-20 17:30:00,2.0,NTU+
2009-07-20 18:00:00,1.9,NTU+
2009-07-20 18:30:00,1.97,NTU+
2009-07-20 19:00:00,1.8,NTU+
2009-07-20 19:30:00,1.83,NTU+
2009-07-20 20:00:00,1.87,NTU+
2009-07-20 20:30:00,1.93,NTU+
2009-07-20 21:00:00,1.9,NTU+
2009-07-20 21:30:00,1.83,NTU+
2009-07-20 22:00:00,1.93,NTU+
2009-07-20 22:30:00,2.0,NTU+
2009-07-20 23:00:00,1.83,NTU+
2009-07-20 23:30:00,2.13,NTU+
2009-07-21 00:00:00,1.7,NTU+
2009-07-21 00:30:00,1.6,NTU+
2009-07-21 01:00:00,1.87,NTU+
2009-07-21 01:30:00,1.77,NTU+
2009-07-21 02:00:00,1.67,NTU+
2009-07-21 02:30:00,1.63,NTU+
2009-07-21 03:00:00,1.4,NTU+
2009-07-21 03:30:00,1.53,NTU+
2009-07-21 04:00:00,1.37,NTU+
2009-07-21 04:30:00,1.27,NTU+
2009-07-21 05:00:00,1.57,NTU+
2009-07-21 05:30:00,1.37,NTU+
2009-07-21 06:00:00,1.37,NTU+
2009-07-21 06:30:00,1.23,NTU+
2009-07-21 07:00:00,1.17,NTU+
2009-07-21 07:30:00,1.2,NTU+
2009-07-21 08:00:00,1.23,NTU+
2009-07-21 08:30:00,1.1,NTU+
2009-07-21 09:00:00,1.07,NTU+
2009-07-21 09:30:00,1.07,NTU+
2009-07-21 10:00:00,1.17,NTU+
2009-07-21 10:30:00,1.2,NTU+
2009-07-21 11:00:00,1.1,NTU+
2009-07-21 11:30:00,1.23,NTU+
2009-07-21 12:00:00,1.17,NTU+
2009-07-21 12:30:00,,NTU+
2009-07-21 13:00:00,,NTU+
2009-07-21 13:30:00,1.13,NTU+
2009-07-21 14:00:00,1.1,NTU+
2009-07-21 14:30:00,1.2,NTU+
2009-07-21 15:00:00,1.5,NTU+
2009-07-21 15:30:00,1.13,NTU+
2009-07-21 16:00:00,1.23,NTU+
2009-07-21 16:30:00,1.23,NTU+
2009-07-21 17:00:00,1.5,NTU+
2009-07-21 17:30:00,1.27,NTU+
2009-07-21 18:00:00,1.37,NTU+
2009-07-21 18:30:00,1.23,NTU+
2009-07-21 19:00:00,1.03,NTU+
2009-07-21 19:30:00,0.93,NTU+
2009-07-21 20:00:00,1.3,NTU+
2009-07-21 20:30:00,1.03,NTU+
2009-07-21 21:00:00,1.1,NTU+
2009-07-21 21:30:00,1.07,NTU+
2009-07-21 22:00:00,0.83,NTU+
2009-07-21 22:30:00,0.97,NTU+
2009-07-21 23:00:00,1.0,NTU+
2009-07-21 23:30:00,1.03,NTU+
2009-07-22 00:00:00,1.17,NTU+
2009-07-22 00:30:00,1.0,NTU+
2009-07-22 01:00:00,0.87,NTU+
2009-07-22 01:30:00,1.03,NTU+
2009-07-22 02:00:00,1.07,NTU+
2009-07-22 02:30:00,1.07,NTU+
2009-07-22 03:00:00,0.9,NTU+
2009-07-22 03:30:00,0.97,NTU+
2009-07-22 04:00:00,1.07,NTU+
2009-07-22 04:30:00,1.03,NTU+
2009-07-22 05:00:00,1.0,NTU+
2009-07-22 05:30:00,0.9,NTU+
2009-07-22 06:00:00,0.9,NTU+
2009-07-22 06:30:00,0.9,NTU+
2009-07-22 07:00:00,0.77,NTU+
2009-07-22 07:30:00,0.87,NTU+
